price,duration,wait_time
18.87,25.85,4.26
22.88,35.04,2.67
21.26,30.51,2.8
13.9,18.71,3.25
21.9,37.26,7.58
11.01,15.63,5.29
19.68,29.61,6.91
21.38,33.34,2.58
12.54,15.09,1.74
16.84,23.4,9.74
18.4,27.52,6.58
20.61,34.16,2.39
17.35,27.49,1.52
15.12,22.27,4.94
20.78,31.16,10.14
20.51,30,3.72
12.64,16.7,6.37
20.46,31.4,2.23
15.34,23.88,4.02
18.93,26.31,1.54
13.73,16.16,4.62
18.91,24.84,2.67
20.36,35.25,9.51
26.35,45.38,5.75
17.21,27.56,9.42
24.74,44.75,2.03
22.44,34.6,1.55
25.11,44.57,4.85
20.72,30.97,4.67
24.11,39.47,4.69
18.23,29.06,8.39
15.41,21.84,3.78
26.15,44.32,2.54
14.63,20.47,2.46
24.32,40.16,6.67
11.74,12.38,4.76
19.77,30.81,5.65
19.96,36.45,1.58
19.63,30.05,1.85
28.82,50.61,8.33
15.05,23.39,3.26
14.47,20.88,4.2
13.44,13.15,5.16
16.69,28.09,9.02
17.43,27.71,3.74
22.32,35.24,4.99
15.71,19.88,4.15
30.57,51.82,8.64
24.18,42.21,1.85
17.77,23.04,3.61
20.03,28.58,4.57
15.52,23.6,2.09
18.97,29.77,2.14
22.14,36.85,2.04
22.73,35.3,6.4
24.13,39.05,7.59
16.95,22.4,8.55
17.16,29.6,7.39
18.86,29.18,2.65
24.37,37.87,3.92
23.12,40.96,2.72
18.62,26.93,1.53
24.59,42.43,2.77
17.98,31.69,8.04
16.74,23.87,14.71
15.31,19.18,1.77
22.56,34.56,6.66
22.76,34.44,6.65
18.49,26.73,3.62
15.73,25.63,1.64
22.62,36.57,7.93
13.55,18.08,10.16
23.23,37.15,2.59
15.3,24.61,2.37
23.82,36.46,6.45
9.06,9.82,2.94
28.46,47.93,6.57
23.56,39.51,1.65
15.73,18.96,3.32
20.49,29.71,2.42
14.2,17.88,8.72
18.04,28.68,1.68
20.31,32.4,7.93
23.64,41.9,2.24
16.75,22.94,12.09
18.21,24.52,2.17
19.06,30.58,6.01
17.22,24.25,15.7
19.28,29.06,1.94
19.84,31.31,1.87
20.64,34.45,4.39
22.26,34.43,1.79
22.46,39.51,2.88
19.08,31.24,1.59
13.75,22.81,4.53
12.55,15.8,2.59
13.63,15.14,2.51
12.53,13.7,4.14
17.46,21.92,2.49
17.99,26.51,2.11
