price,duration,wait_time
24.41,43.34,1.65
19.51,26.2,3.49
17.93,25.03,1.63
20.36,33.41,7.43
20.95,35.3,8.22
24.77,42.24,16.95
20.19,25.99,2.65
18.35,29.74,2.88
19.89,31.15,4.68
23.88,38.68,5.81
18.17,25.64,9.39
30.1,52.65,8.18
23.72,43.93,2.21
20.1,32.59,6.14
22.41,33.95,3.47
14.41,17.93,8.51
23.38,39.05,9.61
17.96,26.84,15.99
17.75,24.01,3.03
10.3,10.41,7.78
15.38,22.63,1.97
19.86,31.34,1.81
28.34,50.07,4.54
23.17,36.76,4.06
20.72,31.1,3.91
20.18,34.21,3.94
26.8,47.51,3.01
19.99,31.33,5.15
20.38,31.26,1.59
22.99,37.34,4.66
14.86,21.11,3.14
24.4,40.15,2.77
25.97,39.52,1.51
17.95,27.98,1.76
20.31,32.82,2.31
16.25,22.05,6.55
20.28,32.82,2.2
19.84,31.75,3.3
24.25,40.19,3.31
15.91,18.25,5.28
16.3,21.54,3.15
22.09,36.59,6.31
24.62,40.31,2.91
20.82,31.95,6.86
29.56,50.18,6.68
26.54,40.36,4.76
10.34,10.98,1.86
19.94,28.33,2.65
15.16,22.62,2.21
22.24,34.55,5.11
14.49,18.68,5.1
21.44,34.23,2.35
19.62,32.22,11.9
15.78,21.61,9.22
19.52,30.93,6.66
15.31,25.85,5.91
23.45,40.62,2.83
21.93,32.96,2.23
21.61,36.68,3.18
18.24,29.98,9.16
25.33,40.85,5.83
23.43,42.33,7.47
18.24,25.39,3.41
26.72,49.1,2.93
16.92,21.41,3.79
14.17,16.67,3.09
14.4,16.9,4.8
16.33,23.73,3.46
31.2,58.62,2.14
31.26,53.33,7.72
26.95,46.13,3.39
22.75,37.72,10.06
26.39,40.28,3.05
17.58,27.41,5.17
16.83,26.17,3.74
20.15,28.97,3.56
16.38,19.86,2.37
16.11,22.39,1.59
20.03,31.59,4.51
15.57,22.25,2.53
25.41,42.06,6.67
22.36,35.36,6.72
22.91,35.86,6.59
20.66,30.01,3.13
25.33,46.05,2.63
25.46,42.81,4.23
20.34,36.16,3.63
20.05,30.17,3.91
21.99,33.27,4.46
26.79,44.48,4.53
25.7,46.18,2.65
19.61,28.4,8.84
18.92,26.46,2.74
9.39,10.04,3.84
22.36,36.87,5.01
19.15,28.41,2.07
25.38,43.08,4.6
20.03,36.36,4.41
8.8,11.04,3.07
18.61,31.71,2.54
