price,duration,wait_time
20.67,30.95,9.17
22.96,37.65,2.24
16.03,24.19,2.63
18.73,24.31,8.62
15.72,23.71,2.4
26.63,47.11,2.17
20.09,29.32,3.47
15.06,20.19,6.93
20.56,30.92,5.74
23.78,39.8,5.13
20.74,37.72,1.7
10.84,15.34,3.62
21.99,35.67,3.1
23.21,35.82,4.16
23.75,38.23,6.14
12.09,15.48,6.41
13.93,19.3,14.19
16.96,25.68,4.4
19.06,25.7,4.61
15.97,22.05,2.7
21.54,32.76,1.96
13.94,17.44,3.57
18.15,25.87,2.37
24.33,40.76,2.58
17.32,26.62,5.05
15.83,24.49,6.47
19.03,27.38,5.73
18.1,27.92,11.03
16.21,23.9,7.65
15.21,22.03,6.61
20.09,29.76,1.88
19.81,30.64,2
7.54,4.9,14.69
20.61,35.76,7.54
20.89,34.9,11.13
14.58,18.41,11.52
9.08,7.03,3.31
24.91,39.98,6.11
21.9,35.09,7.65
16.53,21.18,2.65
24.01,38.61,1.69
16.69,22.9,3.9
11.35,11.81,1.92
18.1,24.98,10.13
14.86,21.24,4.22
26.3,40.27,4.18
19.73,30.77,3.04
25.08,42.07,5.52
10.77,12.47,2.67
24.02,40.72,3.59
21.61,31.33,2.33
20.87,35.11,8.34
26.89,45.62,6.48
23.5,41.75,2.69
15.94,24.14,1.67
17.79,29.95,3.6
19.21,28.86,2.22
24.56,37.39,1.68
19.3,28.49,3.58
22.13,33.95,1.83
20.05,31.65,1.63
19.22,28.85,2.6
26.36,43.22,2.01
24.98,43.16,7.85
20.17,30.67,3.94
21.96,36.04,10.3
19.46,30.89,3.54
16.9,24.81,2.13
19.9,31.41,5.02
24.83,40.6,7.18
22.38,38.53,3
22.46,36.02,5.55
14.94,15.21,5.07
16.98,28.32,1.95
18.03,29.95,11.47
20.02,33.17,8.39
23.33,42.09,5.13
17.8,27.25,3.47
14.86,20.89,1.82
20.7,35.23,8.52
25.05,42.21,6.84
23.47,36.26,3.31
20.79,30.68,3.59
22.11,36.65,1.51
20.4,29.35,4.5
16.81,24.34,3.58
23.4,38.04,2.88
17.2,25.6,5.44
17.19,27.08,11.05
16.41,23.54,5.53
16,22.95,5.16
21.33,31.36,3
22.44,38.25,1.98
19.59,29.2,7.41
21.92,35.99,4.86
20.29,31.13,13
23.28,39.55,8.22
28.61,52.11,11.11
16.21,25.67,2.63
16.13,22.03,3.89
