price,duration,wait_time
16.3,24.7,9.21
13.45,16.94,10.34
13.8,15.24,4.59
18.29,27.69,3.12
28.2,49.14,10.71
24.55,41.01,2.55
11.91,9.61,3.39
20.81,34.4,3.37
26.23,44.94,7.3
15.57,20.99,6.78
22.54,39.15,2.46
18.23,27.92,5.79
19.65,29.95,7.54
13.56,18.45,2.5
14.37,18.19,7.72
26.36,43.79,1.83
22.63,37.2,2.23
12.79,15.09,3.34
27.15,45.03,19.52
12.19,14.89,3.37
32.9,55.12,2.02
16.01,24.02,1.57
25.38,45.97,3.28
20.64,26.55,2.47
13.75,14.73,1.62
16.9,22.16,6.55
20.98,32.64,3.22
19.55,29.29,3.28
20.78,29.6,5.02
16.74,25.58,4.16
24.89,45.25,1.99
21.52,37.66,1.77
22.42,34.14,3.15
14.09,21.25,5.14
16.89,22.98,6.72
12.68,11.86,8.81
22.8,37.05,4.16
30.99,52.31,19.45
16.96,24.68,4.27
21.8,33.13,4.41
20.56,28.92,2.18
19.41,28.47,4.66
15.94,22.5,3.71
22.31,31.67,7.28
29.19,49.26,5.32
20.41,35.9,15.78
25.27,42.46,2.36
21.93,36.48,3.43
18.67,27.91,1.73
21.82,33.81,6.59
16.62,26.4,3.7
16.66,20.23,1.89
18.52,22.76,6.94
19.96,29.17,4.82
24.35,39.44,2.49
24.85,40.37,6.02
7.99,4.84,4.08
21.51,34.96,1.65
17.15,26.14,1.74
19.08,31.2,2.72
15.48,22.81,1.92
21.89,39.06,3.45
11.23,10.86,1.66
13.02,15.45,12.05
25.36,44.85,6.94
21.67,36.88,4.53
14.2,18.41,2.24
20.11,27.87,3.05
24.28,43.38,5.6
16.55,21.26,2.01
11.27,9.68,14.17
17.86,26.21,4.32
28.63,48.9,6.8
21.41,36.02,5.15
12.47,12.32,4.69
18.47,29.83,3.83
21.78,36.05,2.96
13.72,18.38,1.86
30.95,57.04,10.54
24.32,38.2,4.75
19.96,32.79,4.68
18.24,29.66,3.36
22.26,38.97,6.41
24.68,42.15,5.29
16.43,26.06,1.79
19.25,29.13,2.39
17.47,28,3.09
11.97,16.6,1.99
23.85,41.18,6.6
23.01,38.26,3.56
21.85,36.97,16.67
14.78,21.3,4.6
19.44,27.75,4.76
21.79,35.82,3.52
17.98,26.49,12.58
19.91,26.26,2.43
20.29,36.12,4.79
19.08,28.93,2.27
14.94,23.1,2.3
20.42,28.73,4.61
