price,duration,wait_time
13.42,17.46,2.32
15.48,20.42,4.86
31.46,61.83,3.1
6.72,6.97,3.31
26.56,44.62,1.52
18.58,30.39,1.83
18.02,28.21,1.73
15.03,25.09,4.79
23.35,38.86,2.01
17.58,24.62,4.33
20.33,30.23,1.88
13.82,18.47,2.55
18.6,28.1,5.72
24.1,40.18,20.63
18.23,29.91,3.72
18.64,32.58,6.76
21.8,31.45,4.79
22.11,38.71,3.04
15.61,19.5,2.16
23.83,40.1,7.71
19.95,32.29,3.48
26.55,44.98,1.75
15.99,25.26,1.81
25.09,44.05,3.38
15.78,19.33,7.67
17.1,25.64,4.96
13.2,16.35,3.81
18.55,31.37,1.81
19.61,31.77,2.06
17.53,24.95,4.14
23.79,38.86,1.77
21.99,35.26,23.63
18.8,27.41,2.58
22.89,35.85,5.18
21.83,36.66,3.3
16.33,19.39,4.04
20.73,31.33,2.6
22.66,36.65,9.78
25.87,38.98,8.47
14.17,16.29,1.8
23.5,42.62,2.23
23.47,39.72,5.13
18.57,31.27,4.45
13.82,19.21,3.61
9.04,7.68,1.69
14.62,19.75,2.01
22.38,38.74,2.34
15.16,18.27,6.12
11.48,15.7,1.57
21.77,38.74,4.17
26.53,43.5,1.99
17.19,23.74,3.64
25.15,43.34,4.62
13.5,16.47,3.05
22.7,35.98,3.86
24.44,38.67,2.64
30.05,53.66,3.99
29.73,46.74,4.26
20.13,31.39,3.31
13.09,14.03,5.41
22.93,34.97,1.61
20.47,29.93,3.34
19.8,28.16,3.65
19.92,27.12,4.1
24.42,42.08,3
16.98,27,2.51
19.07,30.76,1.86
25.84,38.87,3.05
19.56,28.02,2.51
17.48,20.83,3.45
12.39,16.02,2.27
16.4,26.07,3.23
29.09,54.32,2.97
25.61,41.76,17.14
15.02,21.61,6.43
14.86,20.56,3.34
25.09,40.73,3.46
25.38,41.29,2.92
17.9,28.12,5.68
23.69,40.61,2.76
30.07,50.54,3.19
19.66,32.78,2.05
14.28,19.42,1.61
12.62,13.86,2.08
16.91,21.61,2.99
25.48,41.63,3.94
22.52,34.95,2.74
16.07,20.29,3.53
28.55,50.51,2.13
22.99,33.07,3.06
17.13,25.5,1.65
23.98,42.59,1.71
28.81,49.14,3.06
17.25,26.55,1.88
19.56,28.48,1.64
15.42,19.14,2.52
15.78,22.03,2.49
18.65,29.36,3.63
25.15,40.89,4.55
13.38,13,3.16
