price,duration,wait_time
14.78,23.82,10.23
15.17,24.35,8.68
18.46,27.28,11.02
26.69,48.34,3.41
19.31,29.93,6.73
20.01,29,7.33
17.26,20.82,4.47
21.2,29.49,1.65
21.38,37.04,4.61
22.34,36.62,4.82
19.49,26.98,1.54
23.94,43.34,5.48
19.23,39.03,2.39
17.99,27.33,5.44
22.94,37.89,1.68
20.13,30.73,5.59
16.92,21.41,3.79
20.32,35.58,4.09
22.67,39.45,2.56
11.53,15.93,1.89
24.74,39.15,2.1
19.04,30.45,1.68
16.81,26.37,10.82
17.39,25.33,3.71
16.75,27.71,11.06
16.16,26.59,1.7
14.03,15.97,4.55
21.8,32.96,7.05
21.64,33.66,2.42
25.12,40.42,2.83
21.97,33.23,2.79
25.65,42.42,9.03
22.63,37,1.98
19.08,28.85,6.08
14.13,18.64,4.48
25.97,44.12,3.74
24.32,42.67,5.5
18.38,23.7,2.54
15.67,21.07,2.27
28.15,46.57,1.86
16.18,27.12,2.12
24.89,43.99,2.17
13.21,16.43,2.03
12.62,16.35,1.78
15.86,25.78,10.5
18.15,23.93,4.15
17.58,30.63,6.07
26.21,45.06,4.87
20.1,30.8,3.26
10.63,11.98,12.77
26.76,47.86,2.85
11.72,15.15,1.7
13.8,16.75,3.79
20.36,31.63,1.94
20.64,32.58,3
21.8,36.31,3.04
19.1,26.65,1.69
8.99,7.9,4.04
20.34,31.82,12.85
17.31,26.51,7.99
30.3,52.69,2.54
14.1,19.17,7.04
16.99,23.05,4.08
16.45,22.8,2.55
25.37,43.12,2.12
16.31,26.56,3.99
17.99,30.6,5.4
19.86,32.71,1.9
19.03,28.5,2.94
20.76,30.86,1.8
17.95,25.29,5.04
11.33,10.61,1.75
27.27,47.56,10.31
17.2,27.89,4.63
21.51,36.49,2.34
24.53,40.6,2.31
21.92,35.62,3.37
13.13,16.36,2.96
22.1,37.98,2.58
20.97,30.3,1.55
21.04,34.13,2.66
20.79,32.57,4.72
14.99,21.4,6.29
24.62,44.51,2.41
20.63,32.07,11.35
13.93,20.88,2.13
18,29.4,2.49
22.89,38.44,3.83
20.88,32.75,5.92
21.04,31.59,2.88
16.81,24.89,2.11
13.35,16.58,2.1
19.33,32.22,9.51
20.22,35.58,5.01
18.28,28.43,8.83
14.79,22.35,4.51
20.07,31.86,1.66
23.36,40.26,2.93
23.24,39.68,5.33
21.09,31.86,2.48
