price,duration,wait_time
20.71,30.43,3.32
22.42,38.93,4.21
16.51,21.61,18.68
26.9,46.96,2.28
13.1,19.41,2.51
14.53,19.35,3.49
26.86,45.19,2.96
21.79,33.55,4.35
22.32,39.69,7.15
17.2,26.17,4.67
21.98,35.26,2.08
19.28,31.93,2.27
24.69,41.91,3.27
13.19,17.63,2.07
20.72,34.08,4.69
8.44,6.67,3.11
23.86,35.92,3.49
26.65,48.75,5.36
12.93,18.41,1.64
15.56,23.61,3.62
20.95,34.57,4.09
24.36,41.69,4.35
19.53,31.03,3.71
24.82,41.25,1.51
13.79,13.14,2.47
18.83,26.51,2.76
12.61,13.96,2.34
19.63,30.05,1.85
17.32,25.04,9.82
21.21,31.39,3.09
22.75,38.83,8.49
17.36,28.12,5.16
30.41,54.58,7.13
17.89,24.58,2.05
15.74,20.12,12.96
29.83,53.05,1.65
12.03,17.26,1.92
15.6,26.26,2.08
13.12,18.88,3.84
18.62,30.26,2.51
25.52,37.94,1.57
19.25,27.28,6.97
24.65,39.99,2.36
19.98,31.25,7.19
20.37,33.83,3.28
19.68,30.36,7.32
23.36,30.97,2.03
23.24,36.11,4.51
19.79,30.87,5.97
13.54,16.24,2.03
16.27,23.91,10.66
18.54,30.64,10.7
15.66,18.99,2.32
23.33,34.57,2.68
18.86,27.23,7.71
15.99,22.83,3.9
14.42,17.62,3.62
25.08,45.99,10.24
15.76,25.89,5.41
15.49,22.74,6.62
12.53,13.25,2.48
23.46,39.78,1.97
29.15,47.13,3.16
19.15,27.42,11.2
15.55,23.01,2.3
10.43,9.76,2.17
19.37,31.46,3.47
8.4,3.2,3
24.76,41.99,2.41
20.2,29.46,1.9
17.21,26.65,9.59
23.46,39.92,4.47
19.52,31.4,2.49
16.44,25.58,6.12
30.73,55.45,3.48
11.17,11.75,1.55
16.17,20.82,7.83
27.12,47,4.45
18.68,27.53,6.81
25.54,42.44,6.82
28.3,49.16,2.32
17,29.17,1.67
25.18,40.96,1.9
20.96,37.41,6.52
13.43,17.19,7.17
14.97,18.29,2.29
20.71,32.81,1.83
14.27,18,5.85
11.88,17.36,2.95
24.4,40.48,1.62
12.37,16.66,4.42
19.62,26.35,1.77
15.81,23.42,4.95
14.76,19.09,8.17
24.11,40.75,2.27
14.28,17.93,6.6
18.96,26.26,9.43
16.28,21.35,6.63
24.76,41.72,3.75
19.51,31.43,7.3
