price,duration,wait_time
16.28,23.89,2.3
17.61,24.01,3.96
20.4,29.46,1.6
19.49,31.94,2.47
24.12,40.81,2.12
15.55,21.7,4.07
18.69,31.52,15.94
23.16,40.6,7.08
19.88,29.09,8.82
8.14,8.22,2.97
12.73,11.39,2.8
13.27,18.98,7.85
19.04,28.52,6
13.55,16.72,4.83
20.24,31.77,1.98
26.28,41.21,3.86
18.48,26.78,9.87
16.72,24.18,1.75
11.48,14.33,1.69
21.83,34.94,2
20.25,31.95,2.98
21.76,36.68,10.94
20.21,33.28,1.92
22.24,33.65,2.81
26.84,49.3,4.34
24.34,36.81,4.71
23.86,36.95,1.5
27.84,47.39,3.42
25.78,43.55,1.55
19.88,34.86,2.63
18.68,26.49,2.21
15.81,26.82,6.48
18.62,29.46,3.01
12.35,16.95,5.31
20.48,28.89,2.63
20.07,27.09,2.4
14.86,15.33,4.09
16.54,22.7,2.98
18.21,24.89,5.96
20.37,32.55,3.83
16.4,21.93,3.52
26.14,46.48,10.76
16.54,24.44,2.82
15.78,26.51,5.21
21.53,34.17,2.1
24.64,40.15,2.73
17.57,25.55,1.97
13.82,17.54,7.53
17.97,25.46,3.47
15.78,25.47,6.39
24.89,39.06,2.99
19.99,30.87,17.99
24.55,40,3.35
10.5,13.19,7.44
21.08,34.78,3.66
16.62,26.05,4.88
19.41,26.04,5.16
35.3,61.64,1.6
16.62,25.07,12.72
16.68,25.9,5.12
22.73,39.7,2.6
13.87,24.99,3.43
20.94,32.92,2.55
24.84,42.27,5.02
17.52,26.39,4.74
19.29,28.68,3.2
18.85,32.49,5.93
23.53,38.72,2.68
22.88,36.19,4.88
14.08,15.66,3.11
16.86,20.98,1.56
17.81,25.24,2.25
18.4,27.1,3.75
28.61,51.99,6.19
14.31,18.62,1.62
32.93,57.61,3.5
19.93,34.89,3.81
20.95,34.57,4.09
11.85,15.47,5.97
21.7,34.18,4.13
12.34,13.41,1.61
15.51,22.77,8.42
13.43,16.11,6.92
14.23,18.1,2.2
9.52,10.06,6.59
12.72,16.01,3.25
16.49,22.01,5.56
15.26,21.24,4.75
28.46,44.61,3.89
16.58,23.95,2.61
23.38,37.57,2.23
21.45,34.28,5.61
21.91,34.12,4.39
16.97,23.41,3.47
19.9,30.99,2.77
19.96,30.2,14.43
28.6,47.42,3.45
13.65,18.04,7.43
18.86,29.18,1.83
21.6,36.54,1.51
