price,duration,wait_time
14.35,15.59,4.42
25.99,48.33,2.46
23.67,37.25,2.45
23.7,40.85,3.1
17.75,22.62,3.68
18.95,27.32,2.98
17.46,25.91,4.91
17.75,27.81,4.53
17.98,30.67,5.32
14.93,20.6,1.96
16.07,23.73,2.46
14.37,17.77,4.7
17.79,25.32,3.94
24.02,36.93,2.91
16.55,21.07,5.09
13.56,20.42,5.02
20.76,33.08,17.97
14.24,21.87,1.61
22.22,37.22,2.02
25.61,41.89,6.43
21.88,32.57,8.6
17.95,27.98,1.76
17.39,26.08,3.55
9.91,9.03,2.37
15.08,21.73,2.81
14.9,18.99,11.28
27.7,48.98,5.23
14.49,19.05,2.92
11.5,8.34,8.27
16.69,25.71,4.96
13.14,15.32,2.26
17.53,24.3,2.65
12.58,16.34,9.06
20.68,33.65,14.9
21.12,33.89,4.61
20.15,33.49,1.92
24.21,41.01,4.72
19.82,30.93,5.42
21.27,34.25,3.06
23.02,37.2,1.71
12.37,13.3,7.27
28.04,48.28,1.87
18.62,26.15,2.78
19.38,31.85,4.56
19.57,28.43,7.51
10.43,12.86,1.92
22.12,38.24,2.61
19.75,29.28,4.85
25.78,44.14,1.99
9.93,13.88,1.64
14.18,18.74,4.09
11.77,12.98,1.53
15.52,25.53,2.15
18.32,24.82,5.9
9.66,7.18,2.27
27.83,47.87,6.78
29.2,51.19,3.14
20.76,30.46,6.88
16.48,23.05,2.88
17.32,23.44,2.12
22.43,34.75,2.43
24.17,37.19,2.43
12.01,16.33,1.86
23.53,39.88,6
25.72,40.1,4.06
19.15,31.62,6.62
13.02,16.26,1.81
15.15,19.08,4.56
11.32,14.85,2.42
21.78,32.18,3.18
19.73,30.93,1.65
18.22,24.31,1.87
13.71,21,6.17
17.62,30.9,8.27
22.65,34.46,2.7
16.44,22.7,3.86
13.25,17.92,2.53
25.94,45.09,2.64
18.2,27.93,1.68
20.24,30.88,3.86
15.07,20.16,6.55
21.36,35.44,2.84
21.09,34.11,1.87
10.59,10.82,2.02
13.22,13.57,5.4
17.61,24.95,1.8
15.04,20.45,7.36
25.83,48.79,7
18.53,28.34,3.23
27.46,48.4,1.95
25.43,40.99,10.66
29.22,49.66,3.01
20.66,32.48,1.95
16.6,23.36,7.62
13.83,21.32,2.26
21.59,33.21,5.74
17.84,26.84,3.82
20.79,34.93,4.97
14.88,23.31,4.03
23.21,32.27,3.12
