price,duration,wait_time
17.09,22.97,2.11
24.68,42.49,6.94
22.17,31.49,4.48
40.42,74.14,1.74
19.8,28.61,4.91
22.09,34.13,1.89
22.93,39.76,5.97
12.3,16.73,2.84
18.81,26.07,16.17
11.51,13.35,3.12
22.84,36.34,2.93
23.38,37.86,4.04
21.5,35.44,6.46
14.56,22.24,3.64
25.66,44.81,7.69
26.5,44.41,1.61
20.53,30.45,2.19
23.22,39.84,1.93
17.85,24.28,3.4
14.44,21.43,4.41
21.17,32.86,7.82
23.05,39.19,2.07
19.81,32.83,4.41
12.28,10.84,5.66
19.33,31.88,5.73
20.96,34.98,2.85
18.07,27.25,5.19
17.63,22.23,4.94
18.62,28.41,3.86
17.99,26.77,4.05
25.84,43.77,2.77
16.38,22.96,11.96
14.1,20.39,1.86
14.68,23.6,7.08
22.94,35.07,4.36
22.28,37.75,1.8
21.27,34.36,7.06
13.74,16.75,2.8
14.13,20.1,3.56
13.08,15.77,3.17
21.48,37.36,14.13
22.48,36.13,6.44
24.1,37.37,2.99
24.49,42.26,1.88
24.44,41.83,1.83
15.9,23.54,4.54
21.37,34.01,1.99
19.17,28.89,4.07
25.98,42.91,8.36
19.12,31.91,6.67
12.26,15.64,14.26
15.8,22.23,2.16
20.64,31.98,1.91
19.56,23.89,5.15
14.56,20.92,10.74
19.68,29.68,2.5
18.77,31.33,6.86
16.5,23.08,2.07
21.23,34.2,4.7
15.45,19.76,3.57
18.28,24.03,3.76
12.8,17.08,2.27
16.78,23.51,7.52
13.02,15.9,9.07
12,15.55,4.59
13.66,17.76,6.3
16.08,24.24,7.65
19.32,27.15,1.99
14.61,15.82,9.04
19.25,30.42,2.7
25.97,47.19,2.8
17.98,28.07,11.42
12.4,14.54,4.64
18.27,27.1,1.63
22.17,35.75,1.65
26.72,44.54,4.67
25.54,43.69,2.02
28.59,52.35,2.57
18.69,27.18,7.2
17.41,22.87,3.47
13.07,15.77,1.59
15.08,16.48,3.93
18.37,30.09,3.72
24.18,37.3,1.64
21.58,35.6,2.57
32.89,62,2.07
19.34,27.84,3.07
24.05,38.78,5.33
20.79,31.38,4.33
22.85,38.51,2.53
16.25,21.64,4.14
19.27,31.45,8.84
27.79,49.19,1.62
11.93,11.07,4.05
24.62,40.55,2.18
24.13,40.9,2.81
16.59,26.52,25.35
24.74,42.31,7.23
22.94,36.41,5.91
19.13,32.34,3.14
