price,duration,wait_time
18.11,26.15,5.12
14.35,22.72,6.07
15.52,24.21,3.14
21.54,30.47,1.76
16.84,23.4,9.74
17.48,21.88,4.14
18.68,26.37,2.29
17.43,27.83,3.03
21.81,36.43,2.93
22.89,37.14,2.77
11.41,11.5,11
15.27,17.34,2.43
23.2,35.71,2.03
20.63,29.46,2.12
16.24,22.31,3.29
27.66,46.69,1.78
26.59,46.49,10.28
32.26,58.2,4.88
22.41,34.33,3.34
22,34.71,8.17
12.19,11.94,1.72
13.23,17.48,5.63
28.09,47.06,5.45
12.44,10.21,9.31
22.7,36.66,1.88
17.06,26.54,3.36
18.15,24.75,15.01
17.19,23.86,10.14
18.08,27.02,5.67
17.59,31.07,1.8
16.38,24.95,2.84
25.47,44.75,3.35
10.2,10.15,3.02
20.31,32.79,3.6
19.22,28.99,2.06
19.04,30.73,8.57
13.43,17.19,7.17
15.4,19.48,2.01
23.03,36.88,2.71
19.43,28.01,5.52
15.98,25.78,2.49
22.49,35.15,5.81
14.34,20.29,7.73
29.28,46.29,2.23
7.41,5.13,7.63
11.35,15.71,3.59
14.07,18.26,2.45
20.16,30.85,3.63
15.38,17.9,8.77
18.24,28.31,2.42
23.65,37.59,1.67
12.48,13.99,13.93
12.29,16.01,7.98
21.41,37.78,9.79
17.33,27.65,5.05
27.83,47.87,6.78
13.76,18.31,6.28
15.39,23.59,2.39
18.62,27.91,3.6
16.47,22.09,1.56
13.06,15.77,4.45
19.7,34.66,3.1
19.45,29.17,5.24
20.92,33.3,1.56
21.05,32.92,6.46
21.05,36.26,9.11
22.37,35,5.44
23.36,35.91,8.89
23.03,38.3,5.24
20.27,38.26,7.83
20.57,35.32,5.95
27.53,49.43,4.45
21.9,36.29,9.88
21.92,33.47,1.6
23.11,40.13,4.55
19.53,29.48,1.65
20.79,29.96,7.65
20.04,33.05,1.97
21.69,35.97,1.59
11.36,12.94,6.25
17.79,27.37,1.61
25.53,44.47,1.91
23.01,37.63,3.35
13.87,19.25,1.75
22.96,39.44,3.88
18.08,26.75,3.48
20.29,30.86,3.33
19.02,28,3.58
21.15,36.57,8.11
20.31,32.97,3.17
22.03,39.34,10.92
14.83,22.94,2.28
28.88,49.57,7.19
15.71,21.16,4.19
23.41,40.25,4.08
20.4,32.93,1.85
10.66,15.18,2.2
20.26,30.2,1.58
17.91,22.93,2.69
21.84,35.83,4.26
