price,duration,wait_time
18.92,27.53,3.38
21.1,33.61,2.03
22.26,33.16,4.09
18.78,30.84,5.07
25.21,42.13,4.07
8.59,8.21,1.98
13.07,18.99,5.43
19.12,30.62,3.37
25.28,37.65,4.44
19.93,36.27,2.04
21.91,34.18,9.72
16.13,20.67,2.23
28.28,50.69,3.79
24.66,42.03,2.62
23.48,37.94,7.67
25.63,41.21,3.68
22.48,36.22,2.73
16.57,20.1,2.19
20.73,29.44,1.98
17.7,24.5,1.66
14.93,21.49,4.76
14.51,21.93,2.38
24.67,39.4,8.79
16.08,22.74,3.9
18.19,28.45,3.49
18.19,27.54,1.63
12.06,15.24,2.07
16.99,25.24,2.92
15.39,23.98,2.05
14.94,20.65,2.76
17.48,25.54,5.14
18.93,28.03,4.32
12.6,15.58,1.75
17.18,24.6,2.77
15.13,24.57,2.81
12.44,13.02,7.55
17.91,26.3,12.16
24.59,43.45,9.38
13.98,16.4,3.72
17.17,25.97,2.8
14.87,22.36,9.54
21.51,38.34,3.73
13.14,16.41,2.57
17.24,22.66,12.48
20.68,35.79,15.52
22.69,38.91,1.85
17.18,25.22,4.39
19.31,28.99,12.34
19.05,27.33,12.92
16.23,23.25,1.78
15.85,20.87,1.6
15.91,24.62,6.16
21.62,32.88,5.52
18.93,31.8,3
21.09,33.56,3.02
22.29,33.05,3.47
18.42,28.98,4.8
26.17,44.69,2.18
23.68,38.93,3.3
28.46,50.81,4.57
17.6,33.24,8.29
28.21,46.4,6.66
26.11,41.2,2.14
25.52,40.57,3.79
16.42,23.18,2.9
16.76,21.23,1.62
13.56,18.23,3.32
19.27,32.81,2.49
23.34,40.52,1.82
12.62,17.33,8.94
19.53,26.46,10.97
29.27,50.79,2.93
14.89,16.74,2.44
15.77,25.05,2.11
19.28,28.55,2.95
18.37,30.55,3.35
18.14,29.69,6
23.62,37.94,1.62
18.95,31.3,2.86
15.02,22.83,2.41
14.99,20.23,3.32
24.54,41.53,4.51
26.7,44.57,2.97
17.91,27.43,15.24
24.48,43.22,3.86
27.61,48.24,9.46
20.32,31.18,5.76
15.14,19.97,2.15
23.76,39.03,3.5
17.15,27.84,2.45
14.88,20.69,3.19
25.79,43.88,2.09
14.85,16.98,4.18
17.02,22.89,3.94
16.43,22.77,3.04
11.94,14.83,1.68
16.91,23.96,4.22
22.17,33.95,4.73
19.62,31.03,4.51
16.02,23.55,4.37
