price,duration,wait_time
18.06,24.55,3.45
20.43,32.98,3.09
18.42,30.57,5.81
19.27,30.55,1.77
17.92,24.72,4.43
23.59,38.11,5.38
23.47,39.18,2.47
9.93,7.62,2.78
16.13,23.63,3.73
19.34,32.34,4.06
27.28,43.95,4.91
22.69,37.11,2.66
20.09,31.18,6.06
16.46,24.3,3.88
24.81,41.17,2.06
24.1,37.45,5.96
15.1,17.32,1.9
17.44,24.7,3.62
25.55,46.21,3.78
20.01,31.45,3.72
22.53,37.65,3.33
21.52,34.64,2.32
15.16,25.22,4.8
19.4,29.21,4.02
16.54,23.65,5.34
20.84,35.02,2.62
7.19,8.01,4
14.7,21.62,1.57
23.2,36.58,1.99
19.61,30.43,2.84
15.99,19.41,12.88
17.57,27.54,1.76
22.31,31.92,2.72
21.01,30.61,3.16
21.17,32.63,11.62
20.77,32.6,3.87
19.18,31.93,12.22
24.08,39.29,5.94
23.79,34.65,1.88
14.15,16.57,4.1
20.75,26.93,3.96
8.37,4.73,3.47
18.97,29.73,5.52
20.4,31.85,2.45
22.65,36.12,1.97
22.01,34.52,2.84
16.48,24.09,3.07
19.67,30.94,3.53
19.69,30.82,1.68
22.44,34.96,5.09
17.92,28.96,4.88
20.55,35.84,1.76
11.62,11.86,7.23
19.08,28.93,2.27
24.36,41.17,3.02
17.79,26.04,2.7
21.57,35.65,1.82
19.24,30.01,9.4
20.89,38.65,3.48
18.83,29.37,8.8
21.36,37.46,2.06
21.12,31.69,1.94
21.93,34.66,4.07
17.55,28.82,2.27
22.6,36.4,16.41
22.44,34.28,2
19.26,27.19,2.11
23.98,42.02,2.07
16.04,20.37,2.45
15.33,19.75,8.51
18.88,28.63,4.73
19.51,29.08,3.15
17.56,26.66,3.43
24,40.38,2.6
15.13,21.92,4.3
25.62,43.81,3.57
22.18,34.01,5.04
25.69,41.97,1.65
24.12,37.57,6.94
12.24,11.57,2.7
24.32,40.75,2.71
21.7,32.37,4.92
26.78,42.05,2.35
21.14,35.24,6.8
19.75,29.07,1.91
15.84,16.62,2.01
12.79,16.47,1.77
17.41,25.75,1.85
17.35,27.49,11.06
25.08,42.8,2.48
17.67,26.47,3.77
13.45,13.56,7.81
15.69,19.06,5.81
19.28,24.63,2.17
17.63,27.32,1.74
22.42,36.67,4.53
18.52,30.22,1.88
18.04,26.85,3.44
11.11,14.23,1.96
26.41,46.88,2.33
