price,duration,wait_time
18.36,29.97,1.58
19.2,30.11,1.69
18.7,27.99,2.55
19.74,27.7,3.99
20.91,33.31,4.79
24.63,43.53,3.19
16.09,25.06,4.14
22.88,38.6,2.88
15.73,18.04,8.76
19.73,32.43,3.02
28.21,50.84,9.77
13.65,19.76,4.3
22.58,39.44,4.42
24.39,38.89,1.72
12.38,14.68,3.3
28.04,51.41,5.71
22.39,33.65,5.94
16.98,28.12,3.33
19.46,32.15,1.81
16.39,25.85,2.21
21.05,34.59,6.57
23.51,37.06,3.03
13.13,16.12,3.24
15.13,24.01,4.55
17.97,26.97,2.9
18.78,28.89,6.15
19.65,26.91,2.04
19.25,25.88,14.79
20.98,34.88,3.24
13.3,14.97,2.51
20.07,33.18,2.55
12.89,20.82,2.26
16.99,20.51,1.97
22.95,36.9,2.42
17.44,27.07,2.67
21.09,31.22,10.69
22.6,36.44,1.75
15.53,18.97,2.3
22.87,37.15,10.8
15.47,22.3,2.85
14.57,17.77,2.48
24.07,37.03,7.19
17.13,25.19,7.3
17.51,23.5,6.88
18.02,29.16,2.44
16.82,22.69,4.09
25.62,42.93,1.92
26.39,44.68,6.35
26.48,46.57,3.26
26.86,44.73,4.54
18.13,24.49,3.85
9.74,8.62,6.33
17.51,27.72,6.05
17.66,29.18,4.28
19.12,25.83,2.08
17.18,23.27,2.77
27.46,45.02,4.19
24.37,40.63,5.49
22.07,39.97,4.14
17.45,25.61,4.94
12.88,12.62,3.38
12.08,11.26,2.37
24.25,42.8,2.34
20.82,33.71,9.24
22.4,36.68,3.32
23.62,39.06,1.87
18.7,26.47,1.78
23.76,43.27,6.1
12.96,16.57,2.77
20.1,28.52,4.27
14.48,20.75,3.81
24.49,34.18,2.78
30.28,55.85,5.82
13.18,16.51,2.03
14.85,22.77,4.24
13.66,19.55,2.28
10.13,9.61,3.17
24.75,39.72,8.04
20.36,32.91,5.74
13,13.17,13.97
26.09,43.69,3.5
21.52,37.07,3.81
13.51,18.15,2
13.26,19.05,1.5
10.84,10.86,4.43
21.31,32.8,3.06
21.82,32.38,1.56
15.28,18.51,4.46
24.34,39.8,2.58
20.08,27.56,1.97
14.82,16.59,1.55
14.4,21.91,2.53
13.71,21,6.17
14.73,20.66,8.09
21.12,35.28,2.57
12.46,11.28,2.63
13.98,16.25,4.22
16.18,21.76,5.61
20.7,35.93,3.22
18.46,27.17,3.23
