price,duration,wait_time
19.46,32.57,5.95
19.61,30.82,2.44
13.86,17.99,11.92
19.4,30.52,2.77
14.24,16.07,8.35
20.63,31.53,4.86
18.58,28.68,10.61
14.97,18.32,12.15
21.63,34.12,1.96
23.49,41.22,4.31
23.44,40.56,3.16
20.03,26.27,3.68
22.29,36.8,6.8
18.14,26.89,1.56
19.71,27.13,1.76
25.73,44.64,1.64
10.29,9.92,2.06
21.9,35.21,4.95
15.57,19.17,2.29
19.88,27.9,3.95
16.68,27.58,2.86
21.78,33.36,14.85
25.27,40.71,4.72
16.78,27.35,3.67
26.83,44.3,3.67
29.19,53.83,2.61
22.49,36.95,1.56
12.27,17.5,2.81
22,32.89,3.09
15.83,19.76,2.72
26.98,45.69,3.17
22.82,31.85,8.22
16.98,25.31,2.19
22.29,35.13,4.46
26.45,45.84,1.64
16.7,25.31,3.47
16.21,23.03,2.11
16.02,23.55,4.37
23.01,37.84,4.43
21.52,35.42,3.91
16.6,22.16,2.02
14.35,20.32,2.33
22.87,37.38,7.03
18.79,25.46,3.24
23.95,39.54,6.92
20.59,33.04,2.24
11.07,12.36,5.82
18.34,27.16,8.03
11.71,14.31,3.79
18.9,29.58,5.01
24.85,39.17,1.71
20.63,34.32,7.97
20.26,31.65,9
14.76,18.4,2.63
19.38,30.96,6.9
19.93,33.47,2.26
7.98,3.26,4.46
13.91,16.71,1.98
15.14,23.22,6.1
8.41,7.62,4.05
13.86,17.33,2.95
20.59,32.04,3.81
12.81,15.71,1.7
17.51,26.99,1.58
8.57,5.89,2.08
27.27,46.57,2.18
12.77,13.62,3.47
23.39,34,1.6
21.21,32.39,1.66
16.77,27.32,6.59
16.27,23.06,3.37
14.61,20.53,2.44
24.52,40.19,5.64
26.43,45.11,4.35
16.19,19.84,5.43
17.19,23.81,4.73
19.63,27.9,1.92
13.82,16.74,5.85
19.34,31.6,2.68
19.15,29.41,3.58
14.47,16.2,4.07
21.34,36.29,1.67
20.2,34.82,2.95
14.59,18.94,7.83
22.38,37.3,4.99
22.37,37.57,5.14
20.26,29.01,3.65
15.32,24.33,1.84
14.8,20.96,8.62
19.37,27.97,2.66
12.27,16.87,11.38
19.81,29.26,6.06
18.6,27.63,2.15
20.39,32.91,1.72
19.86,32.09,8.18
23.89,39.12,1.98
19.58,33.06,1.88
18.59,28.7,1.59
10.16,12.82,5.76
17.45,23.93,1.88
