price,duration,wait_time
22.14,36.42,3.76
27.85,50.65,7.19
12.37,13.41,4.41
22.6,34.38,8.04
20.65,31.57,2.54
25.9,42.24,5.24
17.04,24.47,3.6
22.25,36.58,2.36
14.51,21.93,2.38
13.17,15.38,2.55
16.06,22.92,2.48
22.76,37.56,2.4
27.59,43.97,3.42
19.3,30,7.38
24.02,39.13,2.46
14.8,17.32,3.02
21.55,34.45,2.36
19.06,29.7,2.21
10.75,12.86,1.89
12.4,18.47,9.9
21.1,36.24,1.71
19.99,34.8,4.15
21.55,35.91,4.88
20.45,30.83,2.97
8.93,10.49,4.46
19.9,34.95,3.87
20.59,30.68,2.9
27.27,43.62,1.8
22.93,35.39,7.45
21.44,30.64,5.25
20.76,28.21,1.69
16.12,26.28,1.91
15.72,24.39,2.67
17.67,25.99,14.57
19.01,27.62,2.25
16.04,21.4,4.51
17.01,26.85,6.6
18.35,31.77,2.48
21.55,34.08,2.96
23.73,40.13,6.08
15.68,25.39,3.61
23.12,36.29,19.88
17.52,25.03,8.01
16,18.71,1.66
18.62,27.74,1.57
21.43,36.15,3.95
13.73,18.56,8.64
25.32,44.86,4.46
17.28,26.16,2.47
21.6,33.21,1.78
24.95,43.35,1.54
32.43,57.72,3.8
13.05,15.35,3.05
32.74,60.73,5.82
16.89,20.78,6.56
14.14,21.04,1.77
20.16,31.38,2.65
18.75,28.77,6.76
13.74,18.69,1.62
21.32,36.02,4.81
14.51,16.56,5.73
18,26.67,1.65
18.04,28.84,5.47
16.29,23.88,2.5
12.95,18.65,2.55
18.54,23.87,1.88
24.44,39.69,5.54
23.67,41.34,4.71
26.98,45.53,3.78
12.9,16.12,2.07
19.35,28.23,3.03
23.91,37.93,7.1
17.29,24.33,5.25
19.06,30.04,4.82
21.21,32.99,2.82
23.29,39.85,2.69
12.65,16.76,1.92
12.17,14.13,6.38
29.19,52.12,5.06
23.64,38.69,4.26
16.01,21.53,7.93
18.37,28.83,4.4
17.58,28.03,3
19.84,32.03,1.57
11.6,12.94,4.11
19.75,28.22,3.58
18.44,22.82,2.81
16.86,22.17,1.92
22.03,33.65,2.05
23.92,40.72,1.7
17.65,25.79,4.65
18.58,28.32,2.13
28.4,49.26,7.71
21.93,36.19,5.49
20.45,30.94,7.42
21.1,31.67,2.07
25.67,44.88,2.24
27.05,47.8,4.36
17.8,25.82,4.26
22.8,35.95,3.96
