price,duration,wait_time
10.32,9.23,3.84
23.21,36.38,1.75
13.82,15.96,2.59
21.83,32.49,4.01
20.03,33.87,1.99
23.89,41.21,8.66
17.17,27.2,2.14
22.91,37.23,8.71
10.82,13.97,3.46
27.85,47.84,2.04
21.21,33.02,4.26
17.32,20.67,1.67
22.42,38.32,7.11
15.83,20.26,5.1
21.35,35.82,2.24
25.44,42.48,9.37
12.34,12.95,1.88
18.16,32.21,2.54
19.22,33.44,3.32
14.49,21.12,1.75
14.27,17.35,4.25
24.75,44.98,5.47
18.99,30.75,1.64
11.04,12.24,2.44
21.81,37.29,8.08
20.63,34.87,4.35
8.21,7.09,1.94
21.42,37.02,2.34
21.53,36.34,8.82
16.33,18.57,4.15
13.88,20.49,10.16
17.51,27.56,2.88
15.63,21.28,3.64
12.59,16.86,3.46
28.54,49.96,11.18
17.47,23.75,4.39
8.89,9,2.4
13.58,13.09,3.49
18.19,27.2,1.6
21.84,38.45,6.8
20.3,31.34,6.16
23.27,34.67,3.84
22.02,33.77,2.43
20.17,28.72,2.2
16.96,26.66,4.95
24.77,39.1,19.03
22.17,30.31,2.92
29.79,50.23,3.96
20.19,32.4,1.52
21.81,35.26,2.83
22.32,38.89,8.34
20.85,39.15,2.35
21.21,30.22,2.54
22.73,34.37,1.69
26.9,46.43,6.81
19.53,28.6,2.14
20.11,30.9,9.93
23.71,40.48,1.95
19.77,31.25,5.55
24.37,37.87,3.92
24.04,39.65,4.65
24.1,39.36,9.61
21.12,36.61,4.57
22.49,34.79,6.28
24.55,41.81,5.84
24.73,41.05,2.73
24.54,39.6,5.83
16.83,24.98,4.66
24.23,40.95,9.45
18.73,29.64,2.29
23.26,42.19,2.32
18.59,26.23,3.18
19.72,28.45,7.7
29.5,45.48,2.78
16.39,22.82,3.25
19.83,29.62,5.76
19.27,30.71,5
19.5,28.98,3.34
16.45,22.5,8.21
26.36,41.7,2.04
19.93,29.11,3.71
17.12,25.35,2.12
28.58,48.11,2.17
21.44,34.4,4.65
25.71,40.7,8.51
19.94,32.85,2.33
9.82,10.37,6.18
15.93,20.82,8.69
17.02,24.85,3.86
15.59,23.77,2.02
19.95,34.26,4.96
20.04,26.62,2.61
16.68,24.75,3.33
16.12,21.45,4.56
24.94,36.82,4.73
14.18,12.87,3.64
21.73,33.97,5.92
17.57,28.61,7.59
19.42,25.93,2.01
17.62,26.03,8.81
