price,duration,wait_time
10.11,11.38,13.29
31.02,54.13,4.4
12.46,10.53,1.94
18.17,25.05,4.79
20.61,29.46,6.27
16.47,28.6,7.29
20.5,34.83,3.68
25.92,43.87,6.24
20.08,27.77,5.77
18.65,30.78,1.55
16.89,22.16,1.74
21.65,34.05,3.72
27.48,43.49,2.41
21.66,34.5,4.19
16.1,19.77,1.96
19.47,29.46,1.69
20.57,33.72,8.45
17.2,24.51,1.97
14.05,20.3,5.72
16.63,25.41,14.97
27.61,42.83,3.49
20.5,31.13,3.69
26.1,46.63,1.76
18.4,27.8,2.37
20.99,32.94,4.77
14.93,20.13,2.34
22.86,35.04,1.88
13.55,15.9,2.32
20.21,28.04,3.21
9.76,11.35,4.18
28.02,46.68,3.27
19.83,29.4,7.88
26.07,40.4,2.2
11.56,11.52,2.87
26.51,44.77,2.26
23.42,39.44,3.87
19.6,33.92,2.83
18.78,28.85,3.45
18.25,25.75,1.89
21.35,37.1,9.57
20.33,29.6,1.81
8.17,4.77,4.08
20.63,31.53,4.86
9.21,6.99,3.13
23.36,34.57,11.18
14.31,16.91,1.63
18.87,27.83,2.78
20.82,35.57,4.07
23.14,40.79,5.39
23.71,40.68,2.61
14.1,19.4,17.63
19.86,35.24,2.63
22.32,34.58,5.33
16.24,22.35,6.36
17.42,23.32,8.76
18.91,29.77,2.21
25.45,43.98,2.7
15.98,21.26,7.88
16.82,22.89,1.91
21.33,33.26,4.78
15.47,22.32,2.1
24.09,41.51,9.79
18.25,25.58,15.02
20.84,29.84,4.05
16.48,23.46,2.98
18.68,30.24,1.53
13.97,17.42,10.03
15.53,16.43,1.59
18.59,26.33,12.5
13.83,18.43,2.64
20.46,33.88,4.52
25.15,41.71,1.61
16.14,24.29,17.48
24.81,41.55,2.33
17.68,28.43,3.49
18.96,30.07,4.67
14.05,16.82,4.64
13.05,15.57,13.93
20.3,30.47,3.06
15.33,21.91,1.67
10.73,9.68,5.99
10.33,13.92,1.64
18.93,28.73,3.92
20.81,32.37,3.22
18.72,30.74,7.21
16.39,20.64,1.72
16.33,24.4,1.54
15.85,23.66,5.55
17.39,30.08,3.45
13.31,17.86,1.67
15.57,21.52,2.84
32.16,59.71,8.03
15.69,23.55,2.06
21.69,37.25,3.97
23.24,41.07,1.69
20.3,31.44,5.97
12.31,15.22,2.79
16.42,20.75,5.43
20.92,34.54,3.26
14.23,18.61,4.64
