price,duration,wait_time
24.13,40.67,8.57
13.34,18.29,1.91
19.7,27.63,3.7
17.84,26.7,4.82
18.14,28.31,12.92
18.58,31.87,5.22
16.57,25.41,2.88
8.45,4.17,3.03
21.21,31.7,1.64
17.9,27.13,4
16.84,23.61,3.43
17.09,23.01,5.75
17.9,25.28,5.26
24.77,41.28,4.32
21.99,33.97,1.73
21.96,35.21,9.14
19.35,31.52,5.47
23.54,37.57,3.37
20.95,28.78,3.24
17.66,24.36,2.69
18.67,25.84,1.65
17.5,24.79,3.19
22,31.52,2.16
15.97,21.08,2.11
17.45,25.21,8.42
27.42,48.96,4.1
23.81,38.41,4.43
23.68,37.97,3.1
21.47,31.75,4.75
23.06,38.35,1.59
20.1,31.91,10.82
13.64,17.17,2.52
21.26,35.28,4.08
15.36,22.9,5.54
16.96,25.32,1.67
14.28,16.5,3.75
23.34,35.6,1.75
12.98,16.64,4.62
13.27,13.93,1.97
24.62,37.85,7.45
17.89,23.63,3.32
19.55,31.43,8.25
19.43,29.92,1.8
17.68,22.52,2.56
18.61,29.38,4.83
19.83,30.22,5.89
24.14,39.87,6.01
20.92,34.24,4.46
11.82,12.68,3
10.03,7.67,3.08
21.46,34.66,4.14
13.63,17.25,8.02
13.53,15.6,1.72
28.56,48.6,4.52
24.4,40.87,3.28
13.32,14.34,2.73
13.54,15.95,1.98
19.64,31.55,5.95
22.56,37.28,6.45
15.81,20.2,2.62
22.97,37.91,3.35
18.61,30.2,2.53
11.75,19.89,3.62
21.74,32.66,3.68
19.74,31.92,5.64
14.17,18.24,3.61
24.84,40.63,2.5
19.22,28.74,1.54
19.26,28.62,2.36
22.22,35.73,2.9
21.42,34.34,4.7
7.56,3.04,4.03
18.58,26.32,3.55
9.97,9.67,3.12
19.15,30.19,3.52
17.49,26.47,6.45
32,54.85,9.89
15.98,22.57,5.72
18.62,28.03,7.43
22.84,39.76,4.46
11.5,10.99,3.4
17.3,26.35,4.26
21.81,36.74,1.81
14.33,20.72,8.7
20.51,32.65,17.03
18.5,26.18,4.06
20.52,26.79,2.9
33.37,59.98,1.55
19.93,33.25,4.65
13.06,16.74,3.76
27.43,45.77,2.42
9.27,7.61,4.09
20.38,35.19,1.99
8.24,4.82,1.64
23.13,40.23,6.26
12.89,15.8,2.71
16.48,23.46,2.98
18.05,28.98,5.77
15.59,21.5,4.89
15.83,24.17,3.34
