price,duration,wait_time
15.83,24.37,9.57
29.69,49.36,3.7
21.11,32.4,1.66
23.84,36.93,1.71
14.44,19.46,6.52
15.2,24.01,8.59
15.37,21.84,4.91
24.27,38.89,3.96
15.81,17.22,2.9
18.85,24.29,5.65
25.46,43.65,1.79
18.18,30.35,2.68
22.74,33.75,5.31
24.24,36.74,2.9
28.04,53.27,7.43
11.37,13.63,6.28
18.83,27.44,5.38
23.02,33.41,1.54
26.35,43.56,3.85
16.58,22.07,2.92
19.7,33.32,6.17
23.24,36.95,4.81
14.79,18.02,3.19
26.5,46.45,1.52
7.23,4.45,2.24
20.41,32.19,1.63
18.98,31.59,8.16
21.57,40.27,9.77
21.9,34.92,3.27
9.46,6.61,6
19.01,30.76,4.71
12.93,17.3,5.25
19.92,29.42,8.19
18.16,27.3,3.04
19.98,30.36,6
22.68,36.65,1.64
18.72,25.83,7.29
16.41,21.69,1.75
13.42,13.87,7.37
16.56,26.84,2.22
22.81,33.13,2.37
25.08,39.42,3.1
20.75,31.39,6.16
23.57,34.46,2.4
16.63,24.12,5.97
16.27,27.04,7.66
20.57,33.94,2.03
22.69,36.88,2.72
13.9,20.99,4.83
26.29,48.76,3.02
20.71,32.35,8.7
19.02,24.89,9.18
11.73,13.18,5.9
14.41,18.33,3.37
14.52,23.15,2.88
26.26,41.07,2.84
24.33,39.11,3.29
21.3,37.26,5.26
18.49,28.78,2.3
12.52,14.06,3.47
19.86,32.09,8.18
23.67,39.67,3.12
25.95,43.46,25.35
23.48,42.27,3.72
18.74,30.51,3.29
24.22,43.39,3.87
22.15,36.81,10.04
18.53,29.52,2.08
26.59,45.34,4.27
17.99,30.2,6.6
12.34,20.51,7.58
17.61,24.25,6.85
15.14,20.74,2.05
19.79,27.22,4.02
20.73,32.2,2.4
21.74,32.46,4.76
19.18,29.95,2.51
19.73,33.39,5.48
23.87,39.73,5.81
15.45,23.17,2.07
21.6,33.98,7.97
22.89,39.99,2.43
11.55,13.56,1.99
15.99,19.41,12.88
20.98,38.1,4.01
27.29,49.18,5.32
26.73,43.25,2.93
23.35,37.15,1.85
16.33,22.89,2.81
17.02,28.77,3.77
14.5,23.65,5.29
24.9,42.86,7.97
33.25,56.32,4.25
27.98,49.44,3
22.34,36.27,3.28
21.7,31.44,1.57
24.02,40.79,4.96
10.84,13.67,2.36
19.11,28,14.43
15.91,22.08,5.78
