price,duration,wait_time
18.43,31.66,2.33
31.09,54.17,6.98
13.22,16.59,2.72
20.78,33.45,1.67
15.89,22.46,3.48
15.75,21.09,1.6
25.47,42.19,1.99
14.91,24.53,4.07
18.29,25.62,8.71
21.83,35.11,3.59
18.64,29.47,3.03
18.04,21.5,1.94
13.86,19.09,1.77
17.86,27.07,4.43
14.34,21.21,1.63
18.52,28.79,10
13.57,17.05,5.73
18.46,26.25,3.81
16.37,25.52,6.96
11.39,12.69,10.48
19.03,30.59,4.76
16,23.18,2.56
20.2,33.26,3.16
23.19,37.59,1.92
19.26,32.93,2.05
13.6,19.06,9.45
18.04,29.56,5.41
17.66,22.64,2.56
27.99,48.79,2.39
15.87,23.81,2.1
16.15,21.46,1.56
16.96,20.02,6.72
18.3,30.29,4.63
10.21,13.5,2.24
17.05,22.67,23.31
22.16,38.34,2.43
13.23,19.07,5.61
10.14,11.15,3.86
15.23,16.81,1.55
12.34,15.85,9.94
23.37,37.75,4.21
21.8,33.06,4.08
23.21,36.83,6.25
24.86,42.06,1.69
23.23,35.09,2.55
25.27,42.39,2.8
12.66,12.98,3.02
26.02,44.83,4.25
15.39,17.98,3.2
22.39,33.73,1.61
16.56,24.25,2.03
23.68,39.43,10.51
25.04,45.08,14.88
18.08,27.41,2.54
16.05,23.34,5.79
21.68,33.33,3.31
20.53,34,5.99
19.34,32.43,2.45
15.61,22.42,4.84
17.83,28.35,8.29
16.84,24.99,2.56
23.89,38.77,2.5
23.97,39.48,4.14
14.65,24.23,1.8
23.08,34.21,3.9
15.49,22.74,6.62
24.12,39.46,3.49
30.95,54.98,4.51
12.19,17.07,3.32
11.97,13.43,6.34
10.95,13.61,2.61
12.85,19.08,7.75
18.09,24.39,1.93
18.48,28.65,1.71
23.44,39.55,5.63
35.39,61.68,6.3
9.55,8.96,3.9
16.53,25.47,1.91
13.03,15.73,3.73
12.47,14.44,2.69
27.5,47.78,1.56
17.92,28.19,2.05
19.81,30.65,5.51
20.2,34.14,3.68
15.46,22.57,2.8
25.91,42.7,6.03
9.66,10.53,2.42
17.7,23.43,7.46
24.83,40.02,9.63
21.41,31.56,2.5
23.17,40.11,18.01
22.82,37.45,16.34
15.2,19.48,2.75
24.44,42.76,8.56
19.71,26.04,16.65
17.82,24.47,2.73
19.46,27.26,5.32
16.99,25.5,3.66
24.06,40.15,3.5
15.91,21.93,1.86
