price,duration,wait_time
16.71,21.72,12.3
17.59,30.5,7.73
21.21,34.56,1.9
13.72,20.7,3.32
13.06,16.73,4.91
18.91,30.58,4.29
18.6,26.54,9.81
22.87,39.14,2.32
23.26,39.62,4.1
19.1,30.14,4.54
24.75,40.61,2.87
17.87,25.02,1.99
21.07,30.6,7.74
29.82,49.46,2.33
11.97,9.22,4
15.82,22.48,2.47
19.42,29.3,3.67
18.13,28.04,2.74
22.31,33.75,7.4
26.05,45.24,5.02
20.83,33.94,4.06
22.94,40.11,6.41
26.95,45.79,13.49
20.48,31.72,2.91
21.16,33.5,2.5
20.67,27.98,2.53
11.33,12.52,6.04
27.97,45.75,9.09
17.05,24.05,6.92
16.07,20.98,3.75
17.83,31.22,2.49
19.48,29.62,3.23
20.52,30.74,4.76
22.32,34.03,2
13.6,14.93,14.85
22.76,37.83,5.1
19.3,29.97,2.92
15.92,20.53,8.68
22.35,30.45,5.96
20.36,31.11,2.33
18.01,22.57,2.05
22.33,38,3.87
16.22,19.69,3.87
10.35,8.56,1.76
23.84,39.67,7.02
25.33,44.38,1.64
19.72,30.37,8.71
21.65,34.05,3.72
26.12,44.12,2.65
18.26,24.67,1.72
9.11,9.06,4.76
19.4,31.6,8.05
24.79,44.5,1.56
31.42,60.32,2.91
22.22,36.12,4.52
18.97,31.69,2.17
23.17,33.53,3.56
20.81,32.87,2.73
25.32,44.77,1.71
14.52,18.65,2.82
28.36,49.42,3.16
29.64,49.68,1.88
18.29,29.35,2.95
22.23,35.24,2.05
23.25,36.78,3.68
20.13,29.97,1.85
29.73,54.61,5.53
20.87,32.12,1.67
20.95,32.26,2.45
18.92,30.1,9.66
21.71,34.36,2.02
17.91,27.74,1.54
11.61,7.81,2.72
21.37,36.9,8.18
19.17,28.38,3.34
18.23,27.39,10.76
13.41,18.13,3.29
26.08,44.07,1.72
19.28,27.14,3.37
13,14.14,6.87
13.44,17.7,2.75
20.2,30.7,8.81
20.81,33.1,4.22
15.95,20.63,4.37
21.96,36.55,1.74
20.26,31.57,8.07
23.77,36.46,2.8
26.03,42.11,2.32
21.66,32.06,2.06
22.45,39.93,2.7
17.13,25.13,1.77
15.26,20.97,3.98
18.98,28.02,6.29
22.94,40.73,1.69
17.12,22.93,2.82
18.35,26.67,5.5
27.75,42.89,2.69
28.56,45.61,2.44
21.82,38.55,1.99
20.86,35.67,15.09
