price,duration,wait_time
23.37,43.31,9.29
20.2,30.42,6.68
19.48,28.11,3.06
24.35,41.13,3.31
18.53,28.16,4.37
17.75,28.2,1.95
17.02,28.63,2.64
9.63,10.64,2.62
17.49,26.74,5.34
24.75,40.86,15.36
21.12,34.77,9.04
9.64,8.63,8.76
29.99,54.67,1.88
25.42,43.88,1.55
20.98,32.63,2.17
21.98,31.22,3.48
20,30.95,3.03
15.52,23.38,8.25
13.79,21.08,1.56
19.93,33.92,1.93
18.22,26.06,2.84
25.03,43.79,7.14
20.71,34.76,2.6
26.96,46.69,2.43
26.23,44.27,5.39
21.68,33.42,5.54
22.25,32.9,3.54
17.78,30.11,4.18
24.46,41.85,2.78
20.64,32.21,1.83
24.2,40.74,5.29
22.6,38.33,1.63
21.28,37.47,3.98
19.47,30.15,3.16
12.67,18.07,4.92
18.89,34.1,1.94
21.62,33.89,11.84
21.39,36.08,6.15
22.49,33.78,3.05
21.56,38.85,3.22
19.42,27.71,5.29
21.17,34.96,3.96
20.85,31.56,4.53
27.84,48.37,11.7
15.2,21.15,1.89
22.99,31.97,7.28
13.2,16.4,2.62
17.49,26.97,2.21
9.22,5.9,2.64
17.9,24.11,3.58
22.91,37.89,10.55
19.15,31.95,6.74
16.53,20.36,1.82
15.73,21.08,6.36
15.16,22.9,11.16
18.85,29.56,3.32
14.49,18.37,3.87
25.25,39.36,1.97
25.55,43.09,6.1
18.67,28.43,4.28
16.56,26.84,5.77
20.52,30.74,4.76
17.02,28.42,4.91
17.82,28.84,3.39
27.69,48.22,8.38
14.36,16.8,1.93
15.06,22.01,4.14
30.7,51.7,2.09
16.65,23.75,5.31
22.32,34.86,15.72
18.89,28.64,3.73
16.59,24.41,1.88
22.34,37.34,2.15
18.83,30.08,4.81
14.3,13.92,6.23
24.5,43.14,2.53
12.61,19.66,5.87
13.65,17.42,1.57
20,33.3,7.84
16.64,20.62,5.25
19.11,27.37,4.68
15.51,22.09,6.53
16.96,22.3,8.97
20.3,30.25,2.99
25.12,44.73,1.6
18.32,29.08,7.49
26.61,45.1,3.48
22.58,39.67,4.77
22.1,37.39,5.8
12.05,15.18,1.65
23.16,34.82,3.71
15.01,20.81,9.02
25.5,43.24,3.6
21.51,30.69,2.66
19.53,29.75,4.18
16.22,23.77,4.04
22.63,38.26,2.28
17.74,28.5,1.98
16.88,23.03,2.04
16.89,25.6,6
