price,duration,wait_time
15.65,23.69,11.18
21.57,32.07,3.67
20.69,28.17,1.75
23.21,35.7,1.9
24.12,40.16,4.91
16.46,26.58,2.01
17.36,24.86,5.21
21.73,34.46,4.34
16.84,22.34,1.94
11.52,16.6,7.76
18.62,28.36,3.99
20.04,31.14,1.74
15.34,20.52,2.69
13.93,20.88,2.13
20.64,32.75,2.89
13.11,14.13,3.46
18.39,23.85,3.65
19.79,30.8,6.59
21.26,30.54,3.35
17.46,26.78,6.16
17.89,28.03,23.66
20.98,30.54,2.76
17.78,28.91,8.39
16.71,27.02,1.96
23.39,38.65,6.6
12.75,15.14,6.85
17.04,27.57,2.69
23.86,39.78,13.93
12.58,15.35,3.13
18.15,29.06,7.08
14.13,15.68,1.87
10.88,11.97,2.9
15.73,21.61,3.17
18.64,26.17,3.07
15.46,20.63,6.8
21.68,36.53,2.61
18.67,27.09,5.84
21.41,34.07,5.19
17.16,26.51,2.85
22.69,35.74,2.67
21.51,37.16,4.49
26.72,44.54,4.67
15.53,22.07,3.68
16.92,23.77,3.06
24.85,41.94,6.76
19.61,30.3,4.82
22.69,35.97,6.21
28.58,46.93,3.24
27.5,45.17,3.34
18.83,29.81,7.43
15.24,20.34,7.07
29.51,50.44,6.15
24.92,40.06,2.28
17.19,26.45,2.82
18.32,24.82,5.9
19.7,33.27,1.97
23.04,40.27,1.7
22.23,32.05,1.9
17.59,25.91,8.99
17.6,25.33,2.6
17.97,24.57,1.73
22.85,36.95,3.44
14.18,16.27,7.98
16.82,24.52,2.74
27.32,48.95,6.54
15.19,21.91,4.19
17.72,25.87,1.59
10.9,13.93,7.79
17.28,30.51,2.18
15.64,21.82,1.68
17.45,25.93,5.24
29.49,50.7,1.55
16.45,22.89,5.23
19.28,28.59,10.2
22.1,37.06,10.27
19.6,27.19,1.62
13.45,19.24,5.04
11.71,14.75,1.86
14.08,20.31,10.04
27.42,46.4,5.61
20.21,34.8,3.11
17.66,25.94,5.41
22.05,37.42,8.71
15.64,20.33,6.86
17.99,30.96,2.92
13.87,16.4,2.62
8.22,6.16,6.96
17.44,25.27,3.14
13.57,16.97,4.14
9.67,11.95,2.01
7.46,7.6,5.28
19.35,32.46,3.7
15.91,25.76,4.86
24.67,40.39,7.26
19.98,33.31,6.09
14.46,18.72,8.66
21.63,32.67,4.39
15.86,24.36,2.87
22.79,36.52,13.37
13.98,19.88,6.78
