price,duration,wait_time
17.98,30.53,9.52
16.05,21.94,1.8
25.17,42.12,2.14
16.52,23.71,7.82
24.03,40.03,1.98
22.8,34.98,2.06
15.27,19.22,3.34
20.64,32.62,2.13
14.38,20.21,3.73
16.66,24.54,1.81
26.56,44.75,2
15.15,24.1,3.51
20.96,31.32,2.84
17.66,27.31,2.07
21.27,36.69,1.5
23.96,40.71,5.7
13.99,18.69,13.23
21.39,35.28,2.35
17.33,24.35,2.65
13.37,15.4,3.35
20.55,34.21,3.44
14.92,18.22,20.66
17.89,23.4,4.13
19.23,30.36,11.59
14.72,21.89,3.18
15.75,18.39,13.99
20.74,33.13,2.97
21.18,36.43,1.73
16.65,25.12,2.74
22.61,38.13,1.6
24.07,38.19,3.56
24.03,37.64,1.62
11.89,12.71,8.7
26.37,44,1.83
22.44,37.97,2.01
21.72,33.52,5.93
12.31,13.45,2.6
20.62,32.11,2.92
22.72,36.91,2.17
9.9,12.18,2.33
12.04,15.5,1.55
23.68,37.26,1.64
21.33,31.35,6.92
20.78,32.97,3.01
13.52,17.15,2.01
12.51,10.88,4.61
24.82,44.83,2.49
19.12,32.79,5.63
19.51,29.84,4.36
20.22,31.51,5.54
20.72,30.89,6.14
16.12,21.16,1.77
23.86,37.84,2.39
22.17,36.28,2.83
26.66,42.89,2.32
15.94,20.29,2.83
25.2,40.7,2.11
16.81,21.78,1.93
20.68,30.91,5.11
16.16,22.23,18.47
20.87,30.18,5.01
19.84,31.09,3.51
22.39,34.23,3.15
14.05,19.34,6.82
14.71,17.34,7.33
21.11,29.38,1.58
11.73,16.39,2.09
16.45,23.94,4.48
16.23,23.64,2.1
19.68,28.56,7.66
19.81,35.98,3.42
9.52,10.29,3.04
9,7.47,6.49
15.53,18.61,3.99
15.53,19.52,2.85
23.79,35.44,3.25
7,4.84,2.8
25.73,42.33,1.75
14.98,21.43,2.89
17.68,25.99,2.17
25.44,43.58,2.16
19.13,32.93,2.34
20.86,33.7,6.11
24.02,37.89,6.89
18.1,28.05,6.08
20.18,30.8,8.25
12.89,17.4,5.78
10.92,7.36,1.9
22.97,37.36,5.04
16.75,27.71,11.06
22.35,35.66,14.06
20.31,32.11,2.25
17.19,23.98,2.38
18.44,26.62,3.58
23.15,36.81,2.3
17.21,24.19,5.01
20.46,33.59,5.15
8.89,8.63,2.14
26.1,42.6,5.21
26.1,36.98,8.71
