price,duration,wait_time
14.27,17.89,12.48
30.46,54.87,5.35
25.73,44.59,5.18
18.78,29.48,2.72
11.35,15.71,3.59
14.68,18.75,2.05
19.08,27.46,1.5
23.2,38.66,3.19
22.32,33.28,9.11
17.16,25.28,5.75
17.24,27.72,2.86
16.06,21.92,12.23
18.9,28.46,8.61
18.17,25.36,9.24
15.47,23.07,3.81
24.72,39.84,2.72
23.12,42.66,2.3
23.27,35.59,1.51
19.55,29.22,6.67
16.97,21.15,2.41
20.08,32.72,5.95
24.67,45.25,7.96
19.88,26.3,2.71
18.6,27.3,4.58
14.55,19.65,2.28
16.48,26.22,3.68
21.34,33.43,13.53
23.19,37.59,1.92
17.66,23.02,2.01
14.7,20.63,3.41
19.25,28.71,4.27
16.67,24.04,2.08
14.94,20.28,19.26
26.95,46.6,3.25
13.79,15.57,4.28
15.64,23.29,1.76
20.65,33.63,7.18
19.31,29.02,9.45
21.76,36.35,4.09
20.98,34.79,3.06
27.81,45.78,3.19
11.97,11.03,7.18
21.95,34.62,3.52
14.11,20.33,1.69
12.02,17.92,5.13
23.9,41.97,1.89
18.78,25.79,1.58
22.59,34.69,3.43
24,43.7,2.73
17.7,27.73,2.29
22.96,34.09,2.4
15.2,21.93,7.77
13.48,17.63,1.94
21.72,33.03,4.09
22.18,35.77,2.34
17.22,26.57,1.53
24.71,44.06,5.97
17.01,26.75,1.92
12.35,13.05,4.78
19.93,33.26,3.73
10.99,9.62,6.35
23.85,36.18,3.06
19.24,30.14,3.14
30.93,49.91,5.27
16.68,24.5,1.62
21.05,35,4.84
20.21,30.73,8.69
22.85,43.49,1.53
21.77,35.07,3.26
24.82,44.2,2.16
20.46,32.31,2.73
18.84,26.46,5.37
13.36,15.63,3
11.96,12.39,3.02
11.53,14.93,3.81
20.51,31.61,1.99
15.14,22.1,7.81
18.1,24.34,6.09
18.38,26.18,2.84
16.89,23.87,2.41
10.07,12.64,3.44
26.11,44.23,1.68
15.99,24.77,13.23
24.28,35.09,2.22
25.05,38.54,3.49
22.08,35.92,1.53
24.79,40.74,3.98
18.26,27.52,2.54
21.17,37.63,4.03
14.4,18.51,1.62
16.72,28.6,2.48
19.63,26.03,1.86
18.8,28.09,4.72
15.06,22.84,7.79
12.89,19.13,2.73
22.69,35.8,2.46
15.41,20.48,4.69
26.46,48.89,1.65
18.63,26.6,3.2
19.72,32.97,4.75
