price,duration,wait_time
26.7,43.58,4.82
22.37,36.12,7.31
18.28,23.59,7.58
21.37,37.64,1.66
22.89,34.67,1.64
14.73,16.21,2.8
16.66,18.2,5.41
18.1,26.99,5.67
25.26,43.28,5.05
28.45,50.58,4.67
27.65,47.51,1.94
22.35,36.52,1.56
23.76,37.04,4.06
17.23,26.86,5
20.77,36.78,2.75
19.71,26.04,16.65
17.34,25.12,2.87
21.27,34.51,4.86
17.79,26.04,2.7
23.72,40.13,3.63
18.86,25.07,1.57
17.89,25.59,1.93
21.31,37.95,6.31
18.6,27.63,2.15
11.95,14.3,5.99
22.18,33.85,5.35
20.38,30.78,1.72
20.26,32.9,5.77
17.97,30.88,3.37
24.58,41.65,1.73
17.94,28.09,1.82
21.67,38.85,4.18
13.87,13.42,8.93
16.64,25.43,1.63
21.1,30.28,7.81
21.28,33.5,1.57
22.92,37.17,2.47
15.31,18.63,2.35
16.56,22.67,3.2
24.45,40.04,4.1
20.53,33.39,2.88
14.51,18.92,2.26
19.21,28.31,4.54
15.29,20.32,3.11
21.79,33.57,1.71
17.95,26.17,3.53
14.68,18.75,2.05
25.09,45.53,2.5
24.82,41.66,1.68
16.06,27.93,1.93
15.4,22.69,2.11
17.79,25.32,3.94
19.06,30.48,4.55
20.31,30.37,2.96
23.57,37.24,7.48
20.64,33.77,6.65
15.23,21.97,4.8
17.68,27.61,6.17
15.4,21.58,4.17
18.36,28.42,2.37
20,29.54,6.6
22.13,34.62,2.17
13.4,23.22,4.13
28.92,52.53,2.53
25.5,43.37,4.42
20.44,30.6,5.03
22.24,34.35,2.32
17.51,26.27,5.96
16.05,23.58,8.68
29.41,50.55,1.92
18.71,24.9,1.62
16.56,26.56,6.94
22.47,35.3,2.41
19.58,26.18,2.5
21.79,37.47,4.53
21.2,32.31,1.67
17.82,26.48,5.51
26.19,47.65,6.06
18.6,29.72,3.82
18.54,25.57,4.06
15.95,22.52,8.94
20.99,31.05,6.91
17.6,22.83,3.6
30.38,51.18,2.64
14.28,18.76,3.05
21.05,37.73,2.82
21.05,35.99,3.79
21.25,39.4,5.15
15.4,24.37,1.81
17.81,27.81,8.48
21.16,32.22,1.7
25.7,46.18,2.65
13.87,24.99,3.43
22.24,32.87,2.12
16.83,24.88,4.79
29.04,49.89,5.65
11.73,14.2,1.75
23.09,40.11,4.24
24.38,40.03,3.67
17.52,26.61,1.52
