price,duration,wait_time
21.21,31.65,1.84
17.44,20.57,2.7
17.35,23.73,2.08
19.77,27.4,1.88
17.95,25.57,8.11
19.74,31.25,8.02
19.77,31.77,6.2
24.89,43.11,1.52
14.81,19.22,5.15
14.98,17.46,4.89
15.71,25.24,4.71
20.42,31.41,9.38
16.71,24.99,6.1
26.08,42.3,1.99
22.67,37.37,3.62
21.59,35.35,2.81
19.22,28.28,3.62
18.53,28.34,3.23
11.05,12.96,4.42
23.55,41.46,2.79
17.84,29.75,7.1
23.18,40.11,2.83
19.34,25.41,8.27
14.38,18.58,5.91
19.84,26.82,11.74
20.31,32.94,1.6
16.83,25.3,3.18
20.39,30.46,1.8
14.47,19.42,8.96
23.61,38.79,3.62
12.25,16.41,3.11
16.73,24.16,3.68
22.98,36.69,2.82
14.75,25.71,4.4
18.99,29.03,2.3
22.67,36.17,6.94
16.49,22.01,5.56
19.71,29.45,3.99
17.28,25.88,3.21
15.03,23.33,11.86
27.62,49.78,5.8
20.27,32.96,2.94
26.08,48.85,2.03
24.09,39.41,2.26
18.65,28.42,2.74
23.94,40.65,2.18
17.56,24.99,7.05
21.77,37.93,1.94
19.21,28.27,3.32
20.1,34.15,4.57
23.99,39.44,3.37
12.96,19.72,2.3
23.6,41.12,2.36
22.55,36.54,3.07
21.41,33.96,12.7
15.9,21.07,3.1
13.9,20.63,3.85
14.56,18.49,6.06
16.04,22.31,1.61
17.27,27.61,4.55
24.39,38.34,1.81
17.6,25.16,2.12
22.09,38.66,5.44
25.1,46.35,3.64
18.73,27.24,2.54
16.24,30.68,14.79
18.14,29.69,6
23.02,38.42,6.18
17.84,29.37,6.46
20.89,35.62,3.67
23.6,42.4,2.82
20.37,32.77,3.15
21.96,36.45,1.67
24.18,42.21,1.85
21.13,32.17,2.31
23.39,40.86,1.98
14.18,22.33,4.49
14.99,19.3,4.47
13.37,18.17,1.62
16.95,25.36,2.77
18.07,30.54,2.03
21.14,38.43,2.84
11.65,11.74,6.91
24.7,38.38,2.52
23.95,37.4,1.95
19.16,30.85,1.89
24.25,42.5,4.88
27.05,46.34,5.58
12.55,14.51,1.76
23.82,38.36,2.98
24.49,41.29,4.35
22.83,35.04,2.52
19.01,31.78,14.92
17.81,28.11,6.76
14.82,19.85,4.76
23.63,35.48,9.32
26.1,43.58,3.59
15.3,19.04,2.32
16.14,23.14,3.58
23.94,39.49,1.79
