price,duration,wait_time
11.3,13.42,12.54
18.79,33.93,4.6
12.77,19.3,8.26
17.57,20.8,10.15
23.63,41.12,4.92
14.33,17.57,1.54
22.74,40.2,4.62
14.22,19.84,2.03
15.52,24.34,3.78
11.77,16.22,2.79
25.23,40.73,4.15
11.15,12.7,7.9
21.87,31.03,6.51
23.57,37.65,3.07
20.67,31.74,2.45
18.2,26.29,3.58
15.11,21.54,1.7
18.7,28.24,3.46
26.42,43.49,3.73
23.16,36.58,4.15
21.31,35.5,12.5
21.52,33.22,4.43
23.09,35.78,2.76
14.45,17.6,2.13
31.18,57.29,11.64
31.19,53.35,9.03
13.89,15.99,4.11
16.61,22.6,4.07
21.68,34.01,4.38
10.91,13.14,7.49
15.65,22.35,4.06
9.47,6.74,8
18.2,25.53,3.1
27.17,45.74,2.15
17.25,25.69,2.13
19.63,29.65,3.9
16.26,23.61,4.87
18.71,29.45,4.58
17.87,24.34,4.57
15.37,20.84,6.82
12.91,12.13,1.53
16.1,22.01,1.8
23.1,37.02,2.71
27.05,50.38,5.47
18.66,31.03,8.31
28.31,50.07,5.25
20.03,32.07,2.35
11.71,17.21,5.07
26.16,47.61,2.29
23.89,39.71,2.2
20.73,34.95,4.92
18.75,29.06,3.08
23.31,37.72,2.7
19.27,32.43,3.92
15.31,17.57,5.2
20.76,33.02,3.65
16.77,23.83,8.33
17.18,20.78,4.61
18.73,23.54,2.86
13.39,20.33,5.68
13.2,16.4,2.62
22.31,33.7,1.68
19.25,31.28,6.28
12.16,14.36,1.79
16.53,21.62,2.56
15.19,21.19,2.81
20.67,34.73,9.46
17.33,23.11,10.63
18.28,24.99,6.38
16.05,25.01,1.52
19.13,31.25,3.11
22.59,36.84,2.13
22.97,34.52,1.75
25.49,45.58,6.75
22.72,40.24,6.96
17.43,27.48,8.36
11.96,16.14,4.63
20.68,33.3,5.44
13.96,21.68,5.72
19.49,28.91,3.55
12.77,14.26,2.37
17.42,29.46,6.68
19.96,31.29,2.37
26.13,44.33,6.21
23.76,38.42,1.79
19.38,29.58,8.58
26.12,46.23,3.09
18.2,26.93,4.19
21.41,33.94,2.75
23.4,40.77,2.02
23.13,37.98,11.17
24.52,38.77,3.09
16.48,21.37,3.12
17.9,30.93,6.9
18.45,23.13,5.31
14.44,17.89,7.11
25.46,43.66,3.24
26.63,44,6.27
25.64,42.98,9.06
13.89,19.71,4.63
