price,duration,wait_time
18.38,26.08,7.49
18.97,29.47,4.28
20.68,30.2,3.09
19.3,28.16,8.28
8.9,5.79,2.75
24.46,47.21,2.29
15.34,21.99,5.64
23.54,40.33,17.82
20.98,34.52,3.84
19.6,26.44,2.72
26.94,41.51,3.6
13.97,19.03,3.6
24.04,38.47,3.41
16.95,26.32,2.48
23.16,36.96,6.94
21.66,35.73,4.92
23.64,42.65,3.08
25.94,43.34,6.54
17.67,26.39,4.8
19.81,32.35,1.88
24.48,44.45,8.76
20.68,29.5,9.82
16.17,23.4,4.78
16.53,21.62,2.56
22.91,33.84,4.85
16.33,23.73,3.46
21.5,30.55,2.45
23.69,35.49,4.11
14.41,19.99,9.25
15.07,21.07,5.14
13.3,15.36,2.93
19.11,28.53,5.7
15.31,21.11,9.81
16.91,26.75,1.57
20.07,28.58,1.94
22.52,36.03,3.21
27.11,49.09,7
15.88,21.29,4.3
21.65,35.1,4.68
26.39,42.37,6.29
23.01,36.6,11.22
20.71,32.75,6.23
13.89,16.48,3.77
16.65,28.72,7.82
17.38,27.57,1.93
17.76,27.37,1.51
23.57,37.65,3.07
17,25.45,2.57
16.22,24.66,1.69
16.95,27.75,3.23
18.84,25.53,4.8
23.55,43.17,1.7
20.06,29.22,4.34
16.67,25.68,4.54
28.13,48.15,4.59
16.45,22.53,5.39
11.93,9.38,3.53
12.68,15.48,3.91
21.03,31.74,2.85
24.74,38.89,2.53
23.3,39.43,2.31
17.69,26.12,1.82
16.09,21.25,2.6
22.44,32,6.45
16.31,27.6,9.44
14.77,21.49,2.61
19.48,33.35,4.22
21.51,33.24,1.76
25.79,43.88,2.09
19.77,30.64,1.69
19.62,30.07,2.76
17,25.38,5.73
17.67,26.32,6.01
22.27,35.54,5.53
15.94,19.87,1.66
21.23,30.34,5.81
18.21,30.4,5.09
18.66,29.35,7.96
20.04,28.75,4.33
20.18,31.47,3.55
17.39,22.99,4.78
19.74,28.26,4.08
16.46,23.84,8.36
14.66,20.03,6.48
15.5,24.51,2.56
13.26,16.28,1.66
17.89,27.57,8.66
16.32,21.24,2.04
22.5,35.36,3.17
20.39,32.89,2.39
18.56,26.98,2.44
10.99,12.02,2.73
16.94,23.92,5.22
20.92,31.08,6.98
15.17,18.3,9.57
20.34,34.09,4.63
7.15,5.23,10.04
14.5,23.98,9.97
16.4,23.95,2.43
19.5,27.11,2.47
