price,duration,wait_time
13.82,17.82,4.32
20.57,29.24,3.29
15.27,21.17,4.85
18.67,24.48,1.71
24.91,41.79,4.01
17.65,24.91,6.65
27.21,47.51,4.16
17.33,26.74,7.28
21.21,31.89,9.78
21.77,35.01,3.55
16.58,23.14,3.88
19.74,30.05,2.49
28.53,49.76,10.87
22.95,37.54,5.74
23.01,38.74,1.86
13.94,17.81,2.34
20.57,32.12,1.62
24.75,40.84,5.99
20.11,29.37,2.17
21.63,34.24,2.48
24.45,40.43,2.08
19.56,32.14,13.96
23,37.95,3
26.67,43.61,1.98
17.93,29.2,1.69
22.93,38.31,1.76
15.34,18.61,1.64
16.28,21.35,6.63
24.4,39.38,1.58
15.88,21.75,1.77
12.48,17.79,2.02
12.8,16.88,4.89
23.02,36.74,2.86
15.59,21.6,2.83
24.87,39.62,1.72
18.96,28.25,3.89
18.56,24.84,4.85
23.09,39.78,3.11
21.14,36.07,1.76
22.88,38.53,2.42
21.74,35.47,1.63
21.59,35.19,9.05
16.68,24.45,6.61
24.05,38.77,4.85
18.86,31.82,1.61
27.04,48.71,5.01
11.22,10.77,3.48
20.29,30.37,4.22
22.91,37.07,7
24.68,42.91,3.76
25.45,43.88,3.35
16.6,23.22,3.32
28.08,52.04,4.6
21.77,32.67,4.55
20.96,33.88,4.76
19.21,28.31,4.54
26.57,44.11,1.73
19.89,29.89,4.08
17.72,23.31,4.26
17.01,24.1,3.42
21.09,34.65,4.08
26.84,49.66,1.95
29.3,54.45,2.38
25.07,38.34,2.81
22.83,37.66,5.2
19.58,30.6,10.74
20.75,33.37,4.29
30.29,53.4,8.7
15.36,19.27,6.2
22.74,36.46,1.83
17.83,23.6,23.97
19.34,31.57,11.92
16.11,20.61,7.33
19.96,29.29,2.32
15.57,23.1,2.31
13.68,16.62,4.81
19.88,31.3,1.69
15.98,21.48,2.21
30.75,54.15,2.51
25.69,42.36,3.68
23.32,37.11,2.67
29.81,51.12,2.76
23.77,37.55,3.63
15.93,25.23,2.51
17.28,23.92,3.86
19.65,29.52,10.4
26.76,48.34,1.96
22.52,36.54,6.04
24.57,40.87,5.86
17.32,25.95,6.3
20.24,34.4,4.74
14.78,17.72,3.84
17.96,27.14,2.45
23.54,39.23,6.04
29.51,45.44,2.42
23.79,34.64,6.21
10.47,12.22,6.67
15.84,29.94,7.92
22.58,36.7,2.91
23.38,37.57,2.23
