price,duration,wait_time
13.59,21.32,2.25
19.11,33.16,2.29
14.75,21.34,3.54
22.21,36.12,1.96
15.46,20.2,2.23
19.36,31,5.05
24.72,38.42,1.5
16.68,23.84,1.52
11.11,13.31,2.61
23.3,33.72,5.35
22.63,36.96,5.15
9.04,7.68,5.13
29.61,50.45,2.64
21,34.88,7.69
15.82,20.85,2.51
19.12,31.47,4.61
17.28,21.76,1.57
15.84,20.6,9.54
15.37,17.12,1.66
14.09,20.02,1.67
23.98,40.53,4.11
16.13,22.82,2.25
18.82,30.05,2.45
24.93,36.44,2.42
14.37,21.8,2.5
23.27,36.81,5.6
23.8,38.95,4.55
18.95,31.72,2.65
12.08,12.99,2.14
21.56,35.34,8.76
27.71,47.64,5.27
26.98,44.75,3.39
16.57,23.51,4.03
20.33,31.73,10.1
12.24,11.38,1.53
19.18,26.04,2.63
23.53,39.44,6.04
22.39,34.85,1.7
27.15,46.55,1.58
22.14,35.21,4.5
24.35,43.41,3.36
25.29,44.85,9.17
22.65,39.47,2.91
15.66,21.7,5.94
16.56,23.01,7.72
22.39,36.02,8.82
19.74,31.92,5.64
16.2,21.36,8.28
12.7,20.76,6.69
19.22,31.76,2.45
16.5,26.47,2.22
11.8,14.31,5.21
25.85,43.02,3.9
20.92,33.85,5.61
31.09,54.66,10.23
17.3,29.32,2.32
17.71,20.64,5.59
19.7,29.1,2.44
28.85,46.86,1.55
22.03,31.81,10.09
21.85,36.48,4.1
8.63,7.88,4.1
24.11,42.77,2.62
15.36,21.83,3.95
20.98,30.78,5.91
12.92,19.03,4.21
16.44,24.52,4.42
25.27,44.84,1.76
24.22,40.01,3.66
11.35,12.46,6.9
20.05,34.2,8.33
22.89,38.47,2.62
27.68,46.24,3.71
12.03,13.69,6.49
23.35,37.95,12.95
14.84,21.37,3.1
23.28,40.02,4.39
22.63,34.43,1.89
15.03,22.29,6.52
19.04,30.78,3.06
7.6,6.3,1.6
22.14,39.73,5.67
22.53,35.82,2.28
21.96,35.91,2.2
18.35,26.46,6.1
18.24,27.79,1.78
12,15.19,3.62
19.69,30.87,7.29
21.18,32.83,1.62
17.8,31.19,3.91
16.67,23.65,2.94
24.57,41.83,1.9
20.83,29.1,2.3
23.58,38.09,4.35
21.46,32.38,3.95
20.51,33.94,7.8
18.86,26.32,18.32
14.81,20.34,5.05
20.21,34.98,1.78
13.83,15.67,12.94
