price,duration,wait_time
17.16,31.18,3.63
25.95,45.28,4.97
17.2,26.04,3.48
21.5,34.81,7.25
22.13,33.09,4.63
18.15,27.73,3.94
13.18,15.24,2.46
19.38,32.16,6.03
16.2,25.36,4.94
26.74,43.36,3.15
19.3,30.38,1.77
12.25,17.17,3.88
20.5,32.12,3.09
14.36,23.06,2.11
21.82,34.47,7.98
20.28,29.38,4.56
18.19,25.68,7.43
18.47,25.01,7.2
18.04,21.5,1.94
21.53,32.4,8.11
25.28,39.69,2.62
24.36,39.63,3.98
18.11,28.09,1.82
15.91,19.65,2.2
10.28,13.36,4.41
18.35,29.68,3.25
18.37,29.76,9.71
17.85,25.99,4.45
22.1,36.33,7.91
20.07,32.39,1.72
22.79,35.62,5
10.23,9.52,1.94
22.23,38.2,1.82
24.18,40.82,8.25
9.4,3.67,4.9
15.67,18.5,2.77
22.28,38,3.01
16.5,21.98,5.56
12.51,17.64,2.87
19.84,33.62,3.38
14.79,17.05,2.92
15.67,23.77,2.61
17.06,24.55,3.27
23.12,41.36,9.86
17.36,30.32,10.6
14.94,19.04,4.17
22.67,39.63,6.05
29.99,52.38,2
19.34,28.93,5.08
20.13,33.43,1.94
16.69,19.22,3.21
26.33,44.34,1.74
18.02,24,3.52
17.74,28.01,6.11
19.37,32.8,2.25
24.95,43.22,1.61
25.08,43.67,9.02
20.89,30.91,3.48
23.62,35.01,8.83
18.97,25.86,3.75
16.97,25.18,2.78
14.89,20.56,6.26
22.43,37.99,2.64
21.32,32.92,4.57
16.88,25.86,1.57
27.18,46.72,1.55
21.75,36.23,4.35
23.22,37.55,1.97
14.54,16.6,7.17
14.22,18.87,6.22
16.86,22.36,4.87
21.83,35.26,4.13
23.92,37.21,2.85
17.12,24.53,2.39
19.73,31.55,1.56
15.43,18.04,4.5
18.19,21.65,11.33
24.32,42.75,3.7
14.31,20.11,3.2
15.02,17.4,9.13
21.89,33.9,3.93
15.83,22.95,3.05
16.56,22.43,3.05
21.74,32.81,3.22
15.51,22.41,4.45
19.99,30.87,17.99
16.49,24.85,2.31
20.32,32.42,2.45
26.11,44.51,8.37
14.24,19.87,2.24
22.97,35,9.7
21.35,40.06,4.83
21.41,33.94,2.75
21.85,35.79,2.19
18.48,26.35,3.76
20.99,35.71,8.74
11.92,14.59,3.48
17.24,28.08,6.88
20.79,27.96,2.09
13.6,18.05,8.15
