price,duration,wait_time
11.47,13.8,2.83
22.4,35.53,4.18
22.16,34.52,2.37
19.48,31.55,1.53
26.34,46.44,1.57
25.7,45.74,3.56
11.38,11.51,1.84
17.52,26.89,3.02
20.23,31.3,2.98
17.27,24.16,1.98
14.42,18.51,1.77
14.89,24.07,3.3
15.65,21.12,2.47
17.63,25.74,4.51
24.96,43.96,9.05
15.28,23.73,1.89
19.18,31.24,2.86
22.97,39.78,1.63
13.54,18.56,2.26
16.79,24.65,2.97
21.67,37.76,4.41
15.54,23.63,7.36
23.1,36.57,4.47
26.88,41.9,4.61
25.25,39.25,2.98
23.26,37.59,2.34
20.79,29.89,3.05
17.8,26.4,4.26
22.56,38.22,2.68
23.28,38.74,4.19
17.41,23.85,7.38
21.6,35.91,2.3
23.96,37.73,1.95
14.24,20.87,2.01
14.9,17.83,2.94
15.91,24.8,1.65
15.04,18.68,4.79
25.73,44.64,1.64
15.56,19.83,2.42
19.99,30.52,6.18
21.6,31.69,2.07
17.6,28.28,4.08
18.37,27.39,3.95
13.21,16.18,2.88
23.69,40.02,1.65
21.06,35.2,1.79
19.06,29.2,3.62
16.69,22.51,11.1
23.79,39.48,3.79
15.08,21.47,6.25
29.02,48.95,3.63
15.06,23.15,2.57
25.45,44.89,2.22
21.66,33.73,10.55
20.26,31.57,8.07
16.87,22.49,1.59
14.43,17.5,1.56
24.04,39.73,2.2
22.18,33.85,5.35
15.82,22.49,1.59
17.13,27.01,2.15
19.86,27.84,4.02
13,14.07,1.79
25.72,46.51,10.53
26.74,47.25,4.69
19.04,28.89,7.15
18.06,27.02,10.9
21.07,29.87,1.78
17.35,28.63,3.07
21.01,37.41,4.82
17.8,27.14,5.98
23.6,37.4,4.87
23.3,36.18,2.3
15.18,19.29,4.99
15.58,21.13,4.62
22.48,40.55,7.93
24.42,41.22,2.11
6.57,4.72,12.39
22.8,39.09,5.13
24.66,37.03,2.93
10.09,10.95,3
23.72,41.04,1.67
22.76,37.72,9.57
14.06,17.4,3.65
18.52,28.94,3.25
19.44,30.66,11.99
19.38,31.41,2.61
20.77,35.33,1.62
16.58,24.16,2.03
14.66,18.73,7.85
15.99,23.9,7.64
22.87,36.81,5.14
11.99,12.97,6.84
21.12,32.54,20.08
11.73,12.45,9.32
20,33.3,7.84
13.73,18.15,2.92
14.47,19.71,5.14
20.31,29.06,19.32
16.71,24.23,4.1
