price,duration,wait_time
13.42,14.95,2.1
22.62,38.3,1.94
25.03,40.09,8.35
16.84,23.11,6.29
21.17,34.09,7.63
19.13,30.64,2.23
15.71,22.22,1.58
17.58,24.49,4.31
20.08,30.66,2.07
20.59,32.49,2.33
17.48,22.69,15.16
27.57,53.22,3.12
23.3,39.8,1.58
18.87,27.98,4.12
26.68,43.91,2.78
14.56,19.25,1.96
24.5,44.41,6.13
17.24,24.82,6.74
18.51,30.55,5.2
21.42,31.63,3.09
18.33,22.35,2.1
19.37,26.01,2.25
18.26,29.13,5.75
16.66,24.65,5.28
26.22,44.96,1.5
23.8,44.86,11.36
19.38,33.58,4.85
23.48,37.28,4.49
17.69,24.61,5.58
16.97,21.9,3.88
19.67,26.77,6.76
22.9,38.31,8.15
15.82,25.84,4.56
18.46,29.39,3.14
19.41,28.14,2.11
14.23,17.53,2.14
20.72,26.96,7.74
20.43,29.38,3.93
22.19,39.66,3.79
27.89,53.83,3.08
14.33,15.17,5.32
19.52,30.57,9.1
16.81,22.64,3.07
20.64,26.91,5.07
27.49,49.66,4.42
30.06,51.36,10.15
9.83,9.55,1.6
18.18,26.79,1.98
12.72,18.53,2.7
17.3,25.62,6.84
16.13,21.91,4.89
18.56,27,2.44
20.11,31.28,3.34
21.62,35.56,1.88
22.91,38.14,4.21
15.12,18.74,2.87
15.14,17.09,10.69
16.91,21.38,8.01
22.7,39.41,1.5
13.17,17.97,3.34
20.09,30.83,1.63
8.64,7.11,6.37
11.13,9.58,2.11
25.02,41.92,1.5
21.33,38.64,10.84
18.47,25.01,7.2
15.21,19.97,2.19
18.18,26.68,2.13
19.62,29.12,3.27
21.56,34.26,9.58
20.79,34.79,4.9
18.08,24.82,2.49
9.19,12.23,2.72
19.36,31,9.33
18.82,27.22,6.84
26.38,48.44,13.07
16.17,21.51,4.46
28.16,47.22,2.91
20.5,31.37,6.55
15.25,16.37,1.93
29.14,47.38,2.53
18.75,28.32,3.01
22.41,35.31,1.93
16.93,27.94,6.89
16.68,24.67,4.72
26.79,49.04,1.53
29.6,48.51,5.15
21.69,31.29,2.71
21.26,32.28,3.3
25.78,41.25,1.89
19.65,28.97,1.72
23.67,39.74,3.4
21.01,33.92,5.32
24.76,37.94,9.33
18.79,28.99,2.23
25.26,40.75,10.65
18.65,25.79,3.72
23.4,40.56,2.54
19.37,33.69,2.6
23.74,40.17,1.68
