price,duration,wait_time
23.63,36.5,1.52
20.96,34.31,1.52
23.44,33.92,1.62
12.26,12.8,7.83
18.21,31.23,5.53
27.93,42.98,2.88
21.78,35.49,4.67
24.35,41.2,9.64
22.58,36.65,1.79
15.71,25.56,3.84
29.13,52.6,4.28
20.71,31.12,3.08
19.76,30.91,10.56
25.02,43.87,1.96
19.6,28.14,4.34
11.17,11.08,4.75
16.86,24.76,3.49
20.11,30.79,2.53
23.79,40.39,1.57
28.78,45.72,4.56
24.18,43.44,1.84
21.28,33.5,1.57
15.25,17.79,2.01
16.58,26.01,1.85
16.12,23.67,6.62
18.43,32.28,6.29
27.5,46.46,2.38
23.93,41.52,5.95
17.93,22.84,2.26
13.56,16.9,6.11
26.7,42.25,4.73
13.84,17.3,2.92
17.35,27.05,1.81
23.65,39.7,1.64
21.39,32.08,2.43
16.76,22.21,8.5
16.18,25.56,8.48
15.08,18.43,4.4
14.43,18.37,8.04
16.97,25.08,4.72
26.07,44.83,3.37
19.57,28.43,7.51
15.92,24.59,2.5
21.28,37.28,3.95
27.01,46.71,10.04
21.29,33.94,3.36
17.83,25,2.61
26.71,48.9,1.61
26.35,44.59,6.3
17.93,27.91,1.72
13.84,19.88,1.68
23.22,41.71,12.96
23.64,38.81,5.47
15.7,22.82,8.3
15.38,17.28,2.38
11.56,11.73,1.88
15.56,25.08,1.56
18.63,29.09,3.08
17.95,27.41,4.27
21.29,29.21,2.01
25.42,44.32,6.52
17.81,31.07,11.43
19.01,29.73,3.89
21.19,33.95,2.43
25.18,40.23,1.76
24.23,41.29,1.66
21.29,33.93,3.06
20.78,30.62,3.27
20.75,32.98,1.67
20.68,31.13,2.88
12.3,18.62,3.07
15.71,21.91,10.82
22.46,33.33,4.89
18.73,29.46,2.26
23.2,40.59,5.25
22.11,32.17,3.32
16.88,25.67,2.56
21.77,35.24,7.05
17.83,25.74,1.76
18.97,30.4,2.73
20.12,33.71,7.54
23.78,37,8.73
20.3,29.42,1.7
26.06,48.18,5.55
24.18,41.94,6.93
10.12,8.3,2.54
15.7,22.27,3.54
25.46,46.52,2.98
15.66,24.06,6
22.6,35.55,10.94
20,31.95,5.61
23.15,36.12,8.08
16.43,21.39,1.55
27.15,45.03,19.52
17.06,25.65,4.24
16.94,23.68,3.87
17.44,20.57,2.7
18.22,26.11,13.04
22.44,36.56,7.02
17.82,24.83,5.18
