price,duration,wait_time
14.06,19.46,7.63
17.27,26.7,7.77
28.77,48.1,4.84
24.92,42.2,2.45
20.86,31.75,5.52
15.97,24.05,3.12
17.27,24.95,4.71
21.2,33.08,3.14
25.7,42.97,3.04
25.4,39.76,2.68
13.17,15.33,3.55
16.68,24.19,1.74
17.51,24.09,1.62
14.11,20.14,2.43
24.23,38.47,8.24
16.9,24.4,3.61
23.08,34.21,3.9
20.95,34.84,2.45
15.28,23.53,4.43
29.53,49.42,2.44
13.76,19.23,3.28
18.08,29.47,2.3
23.51,38.04,1.53
17.52,28.53,5.87
19.46,25.34,3.13
23.37,37.58,2.47
15.54,21.53,3.33
14.96,22,13.38
17.98,25.76,2.42
13.98,14.62,1.82
20.49,32.62,12.63
22.57,36.94,3.43
20.83,37.58,7.48
22.78,35.33,4.19
8.95,9.76,1.55
23.46,40.82,2.91
17.2,26.36,5.9
9.58,8.45,3.24
22.75,38.83,8.49
15.13,24.57,2.81
21.16,30.41,6.67
25.85,44.79,10.02
18.62,27.18,6.57
28.75,48.73,2.38
17.17,24.48,5.84
26.71,47.52,6.15
18,27.96,7.52
18.65,29.25,5.54
15.7,21.23,3.05
15.68,23,5.48
22.73,41,19.06
22.41,36.33,7.28
15.53,25.91,2.33
11.86,17.19,11.6
14.81,19.65,3.2
20.19,30.71,2.26
21.8,33.86,6.5
15.19,25.26,8.98
23.89,39.7,2.52
23.49,37.02,6.14
18.7,29.25,5.86
16.19,26.14,1.76
19.4,30.23,4.65
12.95,12.71,3.01
15.95,24.36,2.14
23.75,39,1.75
15.07,17.57,2.33
27.05,51.17,2.53
24.08,39.97,4.43
18.74,24.93,2.64
18.5,27.88,2.7
25.57,46.17,4.1
22.54,34.95,10.08
17.06,25.8,6.31
27.02,49.63,1.69
14.67,21.02,9.7
23.92,38.76,13.09
20.57,35.32,5.95
17.58,25.99,11.5
24.26,41.01,4.57
24.91,39.9,4.57
9.41,10.35,8.81
19.13,27.03,2.91
22.94,40.65,1.89
25.76,47.09,1.8
20.36,31.68,2.43
23.57,39.39,1.87
20.59,27.18,7.27
18.5,29.5,2.73
23.12,35.7,2.36
20.15,28.54,3.38
19.1,28.91,2.14
17.36,29.13,2.15
17.86,24.36,4.12
28.78,48.02,6.21
17.89,24.83,1.84
16.67,27.29,1.9
13.02,18.63,4.7
19.76,31.18,3.31
17.31,26.18,9.1
