price,duration,wait_time
23.64,38.81,5.47
19.54,33.2,6.23
22.48,40.25,4.77
17,22.05,1.74
13.61,21.46,5.21
15.65,21.67,2.93
18.87,29.18,3.19
19.8,31.94,3.54
20.19,33.35,4.12
14.91,17.21,6.13
16.8,24.58,2.04
27.17,50.3,3.27
20.39,31.38,2.69
21.15,32.76,1.94
19.62,32.23,1.96
19.67,30.56,3.56
23.16,39.08,8.61
19.06,31.57,3.43
17.67,28.89,11.28
20.35,31.25,3
20.41,32.51,1.85
14.25,20.23,2.66
15.68,21.33,3.42
14.64,17.51,5.56
23.2,41.41,3.66
14.73,20.31,1.55
20.15,35.22,2.66
9.76,14.14,6.25
17.26,25.56,4.63
16.73,22,5.48
18.6,27.39,4.78
22.01,37.09,1.77
24.03,39.66,6.58
20.61,34.29,2.32
17.43,25.94,3.3
22.24,36.7,1.75
14.18,16.35,2.18
18.61,25.91,12.72
16.3,22.16,3.66
18.35,26.72,3.37
15.85,23.39,6.49
16.52,18.5,5.98
20.01,32.59,7.47
12.92,13.89,2.16
21.77,39.1,1.74
10.49,11.46,4.29
27.95,49.85,3.48
16.52,22.91,2.06
24.74,46.65,6.08
28.08,51.56,9.66
16.88,22.15,1.71
20.69,31.77,2.53
23.68,39.74,2.54
18.04,26.42,8.56
26.3,41.64,3.44
22.84,39.14,1.65
20.78,33.14,5.24
21.66,34.24,2.91
21.81,35.56,1.72
13.18,17.39,2.7
16.95,24.35,1.62
15.04,17.81,10.21
16.54,23.69,9.2
22.47,36.14,3.75
16.08,19.91,3.9
15.03,18.54,6.17
20.17,31.33,3.71
18.19,29.26,5.17
15.66,22.41,10.27
15.96,22.43,4.52
21.7,35.01,2.7
14.28,16.18,1.54
13.5,15.02,2.98
25.6,43.34,3.1
19.34,28.59,1.61
17.37,30.29,3.16
16.31,23.68,5.91
20.57,36.92,2.04
19.23,30.36,11.59
24.07,43.06,1.85
22.31,36.87,3.08
16.6,24.54,2.78
18.39,28.4,1.6
22.65,37.9,7.42
19.24,27.39,6.46
18.24,29.41,7.47
16.19,22.78,4.33
25.66,37.58,5.01
18.47,25.64,11.89
21.78,38.15,2.72
17.14,23.71,3.77
13.09,18.41,2.3
18.85,29.12,1.87
19.87,29.27,2.61
11.66,12.15,2.81
16.51,25.95,2.13
24.16,41.98,11.26
20.12,30.67,5.04
24.06,40.35,2.17
20.38,31.83,2.68
