price,duration,wait_time
12.45,13.12,4.27
19.07,27.33,2.38
15.36,19.27,6.2
32.74,60.73,5.82
9.41,6.96,4.68
21.59,35.51,3.16
20.71,31.98,4.77
29.6,52.77,4.52
18.31,26.69,4.02
22.54,35.58,3.04
25.67,45.65,1.8
24.2,38.94,4.17
18.24,24.08,7
22.04,37.3,1.77
26.27,44.31,1.74
20.3,33.35,1.66
13.01,14.46,2.3
14.53,24.36,9.54
18.07,27.8,3.03
14.8,20.2,10.9
14.98,24.75,2.63
17.82,26.07,2.42
13.22,19.29,11.14
22.52,39.93,2.53
29.16,48.65,5.48
25.82,46.39,6.73
18.39,26.38,3.78
18.32,31.29,1.85
23.22,40.25,1.63
19.13,29.01,4.89
15.46,23.69,6.5
19.4,27.25,3.53
16.16,21.6,5.23
20.35,29.61,7.59
17.19,29,4.65
26.14,44.54,4.67
28.11,49.94,2.61
15.97,16.49,4.91
17.13,25.15,10.43
24.57,39.94,5.85
21.63,34.97,1.85
22.15,37.11,8.66
11.25,12.98,7.46
21.67,31.16,13.02
25.4,44.8,4.3
14.63,19.9,2.36
15.58,20.04,1.57
21.03,34.4,4.63
28.26,44.28,12.72
16.94,23.92,5.22
19.98,31.53,2.16
20.86,31.75,5.52
20.39,31.03,4.45
21.46,32.86,7.51
22.28,35.46,2.23
21.57,34.12,8.98
17.59,22.89,1.84
17.05,26.39,3.73
18.14,21.69,4.28
21.9,34.15,5.88
30.58,53.84,9.66
20.36,32.52,3.74
15.49,23.29,5.41
20.11,33.58,3.49
23.56,38,4.48
21.94,37.99,19.27
25.27,41.21,1.81
16.77,25.18,1.8
26.04,41.57,5.27
14.8,19.78,3.79
18.96,29.67,13.2
17.75,27.83,13.82
27.15,43.54,3.35
16.17,22.28,1.73
19.06,29.11,4.5
15.87,24.54,2.45
22.58,38.12,5.08
20.12,31.87,4.06
17.94,28.22,1.95
21.24,28.78,2.76
21.17,30.58,5.06
25.26,40.44,7.01
26.16,42.96,7.56
20.96,35.1,2.4
26.16,46.88,12.14
20.92,29.9,2.36
13.87,17.12,1.76
20.61,33.6,8.21
20.05,32.08,2.91
15.83,20.7,5.56
21.07,32.06,3.97
21.84,38.72,1.85
12.91,15.43,2.83
24.12,43.67,4.66
27.25,46.89,1.68
18.44,22.57,2.92
24.48,35.85,1.87
24.01,39.78,4.81
26.21,46.5,1.51
20.16,32.05,4.21
