price,duration,wait_time
10.58,12.03,5.1
20.71,33.1,11.28
24.74,42.74,7.35
20.87,33.18,14.26
28.21,47.95,2.26
21.81,36.78,6.65
11.3,12.83,3.32
10.54,14.39,2.71
9.07,9.62,2
9.79,7.6,2.14
21.6,33.28,4.88
19.47,30.69,1.75
21.8,33.98,4.14
15.72,21.57,7.44
27.45,41.02,3.42
19.93,32.59,4.62
9.52,5.8,3.66
12.96,15.12,5.49
24.19,35.92,10.96
18.15,32.64,2.44
15.39,21.74,1.71
21.12,32.45,9.3
24.17,39.51,3.55
14.11,19.21,5.58
25.48,47.24,3.89
21.47,32.52,7.7
17.75,28.55,8.36
23.73,38.4,4.3
28.58,50.58,2.42
19.7,26.57,3.93
15.73,23.88,4.72
12.06,16.26,1.61
22.95,37.52,6.22
20.73,32.43,7.1
15.96,22.45,2.06
22.99,33.07,3.06
13.35,17.81,3.6
20.06,32.8,3.98
23.9,40.44,5.12
17.08,28.29,5.74
25.13,39.46,3.25
18.09,28,1.96
26.89,46.16,3.15
23.22,37.61,2.9
15.05,24.83,3.61
12.01,15.67,3.23
22,30.8,1.97
27.63,49.69,2.82
16.14,21.91,2.33
24.01,39.78,4.81
18.58,27.7,3.64
26.66,44.45,2.8
22.47,40.42,7.9
18.64,26.44,2.79
21.12,31.56,2.1
21.35,35.35,3.47
17.14,24.88,3.07
14.37,18.13,4.74
26.74,45.93,2.96
16.31,21.56,1.81
19.89,29.89,4.08
22.59,34.26,2.5
23.5,38.97,1.67
12.23,16.78,5.77
23.54,39.48,5.97
18.35,30.29,2.49
17.76,24.88,2.92
20.13,32.33,11.54
27.99,45.37,8.58
14.71,17.37,3.02
15,22.67,4.74
28.82,49.92,6.68
21.61,34.06,1.68
19.65,33.08,4.04
19.53,30.02,7.39
12.19,11.17,4.34
18.3,28.4,1.62
19.79,32.07,4.09
24.69,40.4,6.47
16.25,24.35,2.75
22.17,35.37,1.7
25.08,41.35,9.55
24.25,39.28,2.96
11.53,14.93,3.81
21.32,33.27,5.4
22.53,32.09,4.39
12.69,16.06,1.69
27.27,42.65,1.51
15.33,19.44,4.48
16.86,27.68,2.15
21.84,35.26,1.56
22.3,35.15,1.83
20.1,33.64,2.46
15.5,21.17,3.39
22.02,38.84,5.63
17.03,29.81,12.27
19.55,31.76,5.2
18.57,23.29,6.84
22.39,34.17,4.99
18.92,29.7,1.7
