price,duration,wait_time
19.64,29.23,1.73
13.59,17.06,2.69
14.99,18.56,5.98
20.92,30.46,6.98
15.26,17.67,3.26
24.66,41.69,2.54
23.12,39.77,1.98
18.89,27.16,3.15
21.42,32.01,2.75
7.88,5.22,2.27
21.35,35.82,2.24
17.38,29.01,9.8
25.51,43.35,2.9
22.18,38.81,7.86
22.36,35.22,7.77
24.12,42.43,1.68
24.14,40.32,8.88
21.94,35.05,1.99
22.28,30.61,7.67
28.02,46.04,2.95
14.81,20.8,3.27
17.82,24.82,2.87
19.64,28.3,6.61
17.43,23.64,3.52
24.68,40.47,2.23
17.16,23.2,2.6
24.02,44.1,7.33
20.08,37.63,2.34
24.05,40.03,7.31
13.96,14.65,1.52
20.38,32.01,8.61
17.69,29.12,2.59
14.12,21.23,8.49
20.04,34.28,3.66
21.59,35,7.32
11,15.55,4.24
15.78,21.47,4.4
19.93,33.34,5.65
18.47,29.11,2.49
23.35,37.15,1.85
13.8,17.19,3.92
13.22,17.73,9.49
22.19,33.79,3.06
29.19,50.34,1.96
17.24,20.12,2.81
17.9,28.02,8.64
22.98,38.94,4.36
18.46,26.61,1.75
17.77,25.8,3.02
26.15,44.9,8.8
19.48,26.77,2.25
15.48,22.73,1.62
18.4,24.03,3.7
19.55,26.87,3.83
20.54,33.08,3.27
16.94,25.01,3.19
19.13,28.76,2.9
17.7,28,1.82
19.86,31.28,7.91
24.44,47.29,2.64
25.32,44.86,4.46
17.02,23.91,10.04
17.23,22.66,3.29
21.88,36.05,3.3
23.75,38.9,3.85
9.94,6.44,1.96
14.79,22.83,2.7
22,36.19,2.5
18.09,29.37,4.35
24.17,39.51,3.55
15.88,21.39,5.23
19.82,28.38,2.86
25.37,40.05,2.02
14.68,15.54,2.51
25.86,42.5,2.65
19.98,30.44,6.19
23.67,41.34,4.71
10.84,7.25,3.82
30.16,50.86,7.41
13.22,16.59,2.72
24.27,44.77,6.04
15,19.24,4.7
11.25,13.9,3.77
23.88,39.63,2.88
24.4,39.37,3.28
17.63,26.1,1.86
23.07,38.06,4.44
15.01,21.14,5.22
21.07,33.77,2.98
15.73,23.98,4.88
15.41,19.29,5.73
28.48,50.61,4.83
25.67,40.65,3.16
28.87,49.69,1.87
13.96,15.74,3.78
27.19,48.88,4.7
21.7,35.03,10.95
19.67,30.88,5.64
12.68,15.22,3.3
20.8,29.94,14.59
