price,duration,wait_time
16.63,27.24,8.82
16.25,23.33,3.05
9.03,8.56,3.38
13.33,17.07,3.33
18.27,23.95,1.82
14.03,18.42,2.95
25.36,44.96,1.85
17.88,29.75,6.22
21.86,35.24,2.98
16.18,17.65,5.62
18.04,25.73,6.09
21.36,35.72,5.39
18.84,27.44,3.15
19.88,30.11,3.08
15.68,23.95,2.04
14.54,19.39,1.77
15.54,22.64,2.05
15.21,21.48,5.8
23.82,36.93,20.8
17.91,26.72,3.84
20.24,33.69,4.88
18.18,26.25,4.03
12.08,11.26,2.37
19.81,32.35,1.88
24.59,41.98,6.91
25.49,41.69,4.27
17.62,23.29,4.17
17.08,26.11,3.31
22.96,34.09,2.4
14.07,17.86,3.53
7.63,6.04,5.26
26.14,44.62,1.52
14.37,19.82,3.56
16.27,25.18,3.35
23.11,36.82,7.79
23.22,36.16,1.96
14.46,20.35,1.89
22.93,38.96,2.55
19.74,37.82,1.59
17.09,23.29,6.13
26.27,46.07,6.11
18.28,23.73,4.37
18.18,28.25,3.11
19.49,30.12,2.51
20.17,31.78,9.77
19.9,31.41,5.02
20.52,32.03,2.93
17.74,28.99,1.84
19.37,32.98,1.91
12.31,17.66,2.42
20.47,33.28,2.26
20.5,33.09,1.69
22.83,36.59,4.45
20.1,26.96,4.19
23.29,37.82,4.52
30.03,50.37,3.23
15.3,22.65,2.11
21.88,34.53,4.01
19.89,32.74,2.07
8.6,6.4,7.21
12.99,15.4,5.19
17.19,26.94,8.2
8.64,7.69,4.02
23.19,38.41,8.65
25.39,40.39,1.94
28.24,47.99,1.56
15.9,23.64,3.21
23.62,37.22,1.58
18.38,27.72,12.98
23.49,39.28,10.05
30.08,53.33,4.22
21.45,31.58,3.64
14.58,20.31,5.53
24.64,40.66,1.78
22.46,34.51,5.92
15.05,19.56,2.06
16.46,21.61,1.82
24.83,40.6,7.18
16.32,20.13,2.06
16.91,20.53,7.81
18.45,28.62,3.46
16.62,25.47,11.43
19.59,33.7,4.68
22.06,33.8,3.56
23.46,36.32,3.66
10.69,9.7,7.05
18.56,25,6.09
16.59,19.92,3.06
28.99,50.27,7.86
18.01,24.66,7.13
16.7,25.11,8.71
19.54,28.46,3.04
21.61,34.25,3.97
21.8,33.98,4.14
15.14,25.24,2.19
23.95,39.5,3.79
18.78,27.94,1.56
21.98,34.53,2.58
16.72,26.04,2.56
18.12,29.6,1.73
