price,duration,wait_time
16.65,24.88,1.71
13.25,20.41,2.44
19.88,26.48,8.07
20.55,33.69,1.71
29.66,51.12,6.46
18.79,27.48,2.53
19.11,27.32,2.16
20.43,34.48,3.76
21.7,34.29,1.71
25.15,41.57,5.92
19.49,26.52,2.37
20.17,32.19,2.98
10.68,12.09,1.72
30.33,52.06,19.03
16.91,23.76,2.83
21.67,31.59,4.68
22.78,37.8,3.94
18.45,29.33,8.69
17.51,26.71,2.15
18.22,23.64,1.83
14.18,16.35,2.18
20.84,35.7,1.64
15.95,18.2,5.73
20.14,32.05,2.76
20.36,33.37,8.5
19.23,25.36,3.5
16.97,23.95,2.12
21.59,38.24,3.87
14.36,22.66,2.19
17.59,24.96,1.57
8.54,6.05,3.13
18.84,32.82,1.97
11.09,14.61,4.59
16.67,23.48,2.74
16.7,23.17,12.28
9.68,8.96,4.7
23.26,40.88,2.47
22.43,35.76,2.46
26.22,46.11,2.71
23.03,39.62,4.29
20.25,35.94,2.34
27.54,48.11,3.84
22.87,34.81,11.54
23.18,38.32,7.22
22.8,37.57,1.65
19.24,33.39,1.79
27.13,44.51,2.4
17.07,26.56,2.7
12.23,15.18,4.12
13.76,16.2,4.37
16.72,23.39,3.15
21.25,36.38,5.66
12.2,17.43,2.36
19.21,25.55,7.12
14.67,22.26,2.92
26.16,41.88,3.72
15.84,24.64,2.69
25.32,41.55,1.91
19.56,29.32,8.74
15.64,22.12,2.16
16.9,27.68,2.36
23.26,34.01,3.59
25.39,42.08,1.71
15.46,23.57,1.71
26.16,42.85,12.09
19.08,28.18,2.4
14.37,18.97,3.54
20.5,33.56,2.56
18.4,26.19,3.7
9.91,7.49,3.2
21,31.91,3.43
18.21,27.3,11.14
18.05,26.41,6.06
19.87,30.94,2.07
25.52,44.89,4.34
20.71,31.91,4.11
24.24,38.63,2.29
21.9,35.86,10.78
22.68,39.45,3.16
11.81,15.71,6.04
23.35,39.55,23.68
23.98,42.54,2.54
16.75,27.89,2.64
27.78,45.02,1.57
16.3,23.88,3.04
13.47,17.29,4.32
9.34,9.31,1.91
12.6,14.64,4.66
13.91,20.85,4.06
20.63,31.02,3.48
19.05,28.3,1.89
19.61,32.4,3.24
14.51,19.31,3.7
11.84,11.45,2.56
19.3,28.69,10.27
23.41,37.06,5.9
18.23,27.39,10.76
20.68,32.2,5.07
19.74,27.32,6.83
17.57,25.23,3.37
