price,duration,wait_time
20.88,37.22,1.68
23.52,42.09,17.26
23.89,37.88,5.86
18.08,24.76,2.92
20.54,30.78,7.95
16.43,21.17,5.84
20.79,34.1,3.75
8.4,5.57,1.89
22.91,40.62,2.06
11.47,14.94,3.22
27.14,46.93,1.54
22.93,37.76,7.8
17.21,28.06,1.73
23.6,36.4,3.8
20.05,32.23,3.06
28.22,47.17,11.16
18.61,31.11,1.56
22.84,36.46,1.84
21.63,36.45,2.05
9.97,12.76,1.58
15.22,20.55,5.52
10.09,8.67,8.24
20.82,31.98,2.23
17.63,26.78,2.37
22.47,34.34,2.71
17.23,24.53,3.12
19.35,28.46,5.41
26.01,45.81,1.71
22.07,37.44,1.98
21.94,39.35,2.36
12.66,13.61,6.85
16.03,19.3,2.25
12.49,13.14,3.84
24.18,34.62,3.2
23.93,38.33,8.85
18.72,30.73,6.71
16.64,26.7,4.05
30.5,56.33,10.29
17.39,25.4,3.24
17.95,28.83,6.36
30.95,55.21,3.43
19.75,28.06,5.95
22.93,37.8,1.8
14.68,15.54,2.51
16.53,24.52,7.04
19.32,34.08,7.33
23.45,38.35,2.97
14.38,18.58,5.91
24.79,42.63,2.45
12.58,13.92,1.96
26.44,44.65,2.83
25.54,43.3,1.82
12.08,12.86,1.69
19.63,29.91,6.43
21.83,36.77,5.99
23.29,39.46,4.65
18.61,27.22,7.34
15.23,19.14,1.75
16.95,23.54,6.55
20.5,30.82,2.33
19.52,27.52,1.52
30.41,50.13,2.36
19.86,28.13,3.38
20.11,32.56,9
19.62,31.03,4.51
18.7,28.36,2.82
17.41,23.98,5.87
14.52,19.83,2.55
21.11,37.75,5.62
14.82,20.37,15.66
16.58,25.09,7.54
19.83,29.38,3.4
21.74,34.49,14.99
18.99,30.96,1.65
24.05,39.07,9.9
19.65,29.1,6.11
16.61,24.91,1.85
10,8.12,5.91
14.83,22.01,1.74
27.81,47.3,3.05
18.5,24.06,1.56
17.93,29.2,1.69
23.07,37.79,6.07
20.79,31.38,4.33
18.29,27.32,5.17
6.01,4.66,8.59
27.04,46.49,5.53
12.47,9.95,2.94
22.67,38.11,9.94
20.16,32.05,4.21
17.16,30.14,12.59
23.97,38.86,2.54
13.55,14.58,4.99
17.12,24.94,7.11
22.13,33.74,7.4
16.94,26.47,7.25
22.36,33.46,1.61
20.27,33.69,2.18
14.16,22.79,2.24
17.01,24.42,8.27
