price,duration,wait_time
22.71,36.01,4.41
28.79,51.52,3.59
15.14,18.38,6.88
18.17,27.34,8.79
22.23,36.28,8.47
25.25,41.77,1.86
21.14,35.31,10.28
26.3,42.17,4.05
21.73,34.04,1.73
27.64,47.83,1.98
17.95,29.57,3.98
19.09,30.19,7.97
21.86,33.39,3.02
22.08,36.26,5.14
22.82,37.1,1.89
25.74,41.94,1.78
16.71,24.09,1.53
19.18,30.14,13.94
12.78,17.91,2.2
25.98,42.63,2.57
20.99,36.01,4.53
25.8,40.45,3.06
15.92,22.81,4.68
17.79,27.01,3.8
24.77,44.17,3.04
20.76,35.09,3.1
16.78,25.73,3.02
7.61,5.03,2.1
22.84,41.05,10.45
26.61,42.74,12.37
15,20.54,3.16
17.96,27.5,3.41
24.89,42.22,3.3
14.49,18.68,5.1
24.09,40.17,2.25
14.55,17.07,1.89
13.33,18.31,4.53
12.59,15.72,4.52
19.33,31.88,5.73
18.07,26.18,6.39
18.79,27.11,2.32
25.2,39.66,2.16
23.86,38.9,5.42
18.83,29.74,5.82
17.19,28.28,6.29
20.39,31.14,5.35
16.63,23.07,1.8
18.54,23.87,1.88
21.26,30.54,3.35
9.03,8.56,3.38
16.48,23.22,5.46
12.14,18.41,4.7
16.77,25.57,3.91
23.29,35.38,2.62
18.14,28.31,2.88
18.47,29.79,2.06
18.24,25.31,1.55
16.21,22.95,2.18
29.33,52.31,3.71
11.44,17.24,1.55
20.83,36.78,2.31
17.2,27.89,4.63
21.76,34.74,4.79
20.68,36.49,4.04
23.22,42.43,5.71
14.62,17.37,2.36
20.28,29.89,9
22.81,37.04,3.62
26.89,44.35,2.56
20.85,30.96,2.05
17.92,23.71,1.9
25.22,42.85,2
21.39,36.01,1.61
17.62,25.13,2.19
14.11,15.81,3.06
19.12,30.6,4.59
15.46,23.31,7.72
27.49,45.68,1.84
24.12,41.23,2.25
21.08,34.6,7.3
18.45,29.72,2.66
15.2,21.38,6.11
16.87,25.5,9.82
29.22,50.11,3.47
20.32,34.93,2.41
16.29,24.37,1.68
17.15,23.26,2.57
25.26,42.97,2.24
22.04,35.16,6.46
19.24,30.01,9.4
23.25,39.24,2.54
14.96,22,13.38
17.69,26.26,4.87
21.41,33.92,2.19
20.72,33.78,9.08
23.5,36.07,2.25
18.09,25.2,3.16
21.08,32.35,5.44
12.56,14.82,5.42
26.16,44.8,3.17
