price,duration,wait_time
20.96,35.69,10.03
15.43,18.76,3.25
15.29,20.32,3.11
24.59,37.66,2.47
15.51,21.39,1.81
14.62,17.27,1.85
18.77,29.03,2.43
19.82,32.45,2.21
19.56,34.18,2.92
14.93,20.41,2.32
18.89,31.92,1.96
23.38,38.28,2.12
24.72,41.48,8.53
17.35,28.76,3.22
27.56,47.57,3.78
16.49,26.4,4.83
19.52,31.15,6.69
7.66,5.56,5.87
24.43,38.59,3.42
29.36,51.14,3.67
19.14,30.23,5.65
21.85,37.86,5
16.33,20.12,4.59
23.49,37.81,7.14
22.27,37.13,2.25
15.14,24.16,1.61
21.31,36.35,2.42
13.18,19.94,2.96
25.13,41.48,4.43
21.58,34.42,4.94
18.95,28.49,4.92
20.64,33.52,3.91
28.77,49.14,2.22
18.2,27.3,2.5
20.27,29.45,2.02
23.09,36.51,1.84
19.52,30.57,9.1
23.77,41.27,4.62
25.93,44.97,8.54
21.19,33.02,9.15
19.1,30.6,1.5
13.77,20.82,4.4
21.26,35.19,2.93
21.84,33.49,3.55
19,28.55,3.14
23.49,41.22,4.31
17.74,22.02,7.01
19.24,27.93,2.26
18.63,29.24,2.85
25.54,42.85,1.81
19.38,30.32,1.56
20.37,32.35,3.98
16.49,27.36,3.94
19.16,31.88,4.46
19.77,31.45,6.56
23.67,37.31,2.12
25.71,45.26,2.81
22.48,35.43,4.79
27.28,45.98,2.05
21.56,38.85,3.22
20.65,30.27,2.01
23.14,35.51,8.59
13.64,18.4,4.25
19.57,33.22,3.61
21.42,30.32,1.95
21.58,37.61,6.88
15.48,18.31,2.63
19.27,32.65,3.7
20.15,31.57,2.43
14.95,19.9,6.41
22.05,36.36,4.09
18.32,27.39,6.47
15.12,23.05,2.26
18.36,25.65,1.5
8.59,4.6,2.17
22.32,33.01,3.37
18.88,29.96,1.95
16.48,24.25,3.34
23.28,35.09,2.35
17.6,30.42,4.42
22,33.3,2.62
23.26,37.58,1.99
16.94,25.24,1.74
26.41,44.92,2.69
13.34,19.71,7.62
13.03,15.52,2.98
28.48,51.21,1.68
16.08,17.67,9.62
25.85,39.33,2.09
8.86,6.55,5.27
18.54,31.85,8.35
26.69,48.71,4.3
9.63,13.36,2.9
22.85,35.53,1.72
16.85,25.07,2.26
18.15,28.76,2.69
28.19,46.43,2.51
20.89,33.9,6.2
20.68,33.37,1.8
21.84,36.88,3.64
