price,duration,wait_time
23.77,38.94,3.76
22.68,36.65,2.82
21.72,34.4,6.18
18.34,27.9,5.26
22.2,34.63,3.34
23.96,42.35,9.18
19.86,35.24,2.63
9.4,7.16,3.9
30.35,53.1,9.73
23.31,40.8,6.15
13.72,23.43,7.16
20.97,34.67,1.58
26.91,44.65,6.48
23.8,35.62,4.89
26.98,46.91,6.51
17.59,26.61,1.9
16.47,23.69,1.88
24.52,42.05,2.94
13.4,19.67,6.32
13.02,18.58,4.41
19.84,32.11,1.62
19.27,27.62,1.57
29.88,51.73,4.99
17.67,26.02,2.64
21.36,31.83,7.42
14.13,19.01,4.8
16.2,20.11,10.59
23.53,38.86,4.17
17.68,25.99,2.17
22.46,35.84,4.08
15.65,19.42,2.9
23.4,36.33,7.46
20.53,33.88,3.14
17.12,26.71,3.84
16.78,23.78,3.01
16.49,25.16,12.63
18.05,23.09,4.91
15.55,22.73,2.31
17.12,29.65,2.63
20.03,32.65,7.21
31.69,56.82,3.77
18.41,29.52,1.55
14.97,16.91,5.73
19.93,34.62,2.7
22.53,38.18,5.43
19.44,32.24,3.51
19.72,26.28,2.07
13.43,19.62,7.82
17.12,23.59,5
29.21,52.01,2.7
20.24,30.35,2.91
11.2,15.65,2.57
25.55,38.91,9.77
20.24,29.59,7.92
26.57,41.2,7.02
19.58,29.28,9.29
23.25,39.92,5.8
22.48,34.52,2.29
8.14,3.12,1.57
17.28,22,5.29
24.01,36.07,5.69
10.71,10.8,2.27
24.94,43.14,3.16
18.65,25.79,3.72
19.49,26.09,2.47
17.61,27.25,2.36
27.08,44.57,3.86
22.49,37.85,6.37
25.67,44.48,1.6
19.86,32.18,1.79
7.97,8.9,1.72
13.5,15.75,3.68
6.57,4.72,12.39
20.25,32.36,2.51
20.4,34.27,7
17.44,21.95,5.17
20.47,32.67,4.24
12.48,15.61,4.68
16.61,22.34,2.74
24.35,43.83,3.36
16.37,23.99,9.73
20.02,31.74,7.41
20.72,33.97,6.78
9.75,9.4,5.07
21.92,37.06,3
17,22.55,3.54
16.36,20.41,3.63
17.36,24.86,5.21
21.32,34.8,1.59
17.36,25.96,2.47
22.36,37.2,7.36
13.12,14.21,4.56
18.44,31.4,2.77
24.24,38.81,2.95
21.66,34.38,3.68
20.23,29.08,2.68
20.06,28.02,1.78
26.57,44.52,11.17
16.51,20.74,3.51
21.86,34.86,8.39
