price,duration,wait_time
24.48,44.45,8.76
29.21,49.68,4.22
11.35,11.81,1.92
20.78,36.18,3.29
19.43,30.41,5.25
13.64,16.93,7.93
20.46,29.13,4.16
22.41,38.44,8.29
14.56,23.32,4.37
16.03,21.47,1.95
19.4,29.72,2.49
12.88,16.89,9.46
23.47,39.72,5.13
19.31,30.88,4.32
24.73,38.5,3.6
12.79,14.97,2.48
23.71,39.81,2.31
15.11,21.54,1.7
18.83,30.96,3.42
19.86,30.14,5.1
26.38,45.99,8.61
21.84,32.9,1.57
21.77,35,3.03
21.59,35.75,2.1
15.24,19.3,4.34
23.68,40.56,10.51
20.18,31.6,17.2
26.75,44.59,4.02
13.44,15.78,4.71
23.26,35.35,1.66
19.51,29.19,3.44
16.23,24.37,1.68
20.16,33.3,3.86
13.02,14.18,2.5
16.09,21.1,1.84
22.62,39.76,7.79
20.96,29.31,4.35
12.2,13.61,4.54
22.1,34.55,9.62
25.37,43.32,9.11
23.83,39.12,5.35
15.03,17.48,1.73
20.1,27.91,3.21
10.26,4.37,8.23
27.96,44.02,11.79
25.9,41.16,2.13
24.78,38.73,4.91
18.59,32.44,3.84
24.37,41,5.82
13.44,19.52,3.66
20.58,30.55,3.13
19.42,25.9,2.04
20.33,30.58,2.24
16.5,20.95,8.17
25.84,44,5.41
18.39,25.44,8.41
18.91,30.83,4.49
12.58,10.82,1.57
18.36,28.3,3.55
19.19,28.05,1.59
21.24,33.69,2.86
15.77,22.53,1.7
20.25,26.86,3.37
17.58,25.79,5.28
17.11,25.61,3.13
14.6,18.56,3.88
7.33,6.28,14.08
26.55,45.38,1.51
11.31,10.5,2.85
24.45,42.2,4.93
21.58,34.13,6.95
10.85,12.23,3.07
22.71,38.95,3.99
18.42,25.33,3.53
18.71,26.52,5.44
15.26,26,3.48
21.14,34.59,6.07
16.38,23.01,2.32
28.59,45.03,1.57
18.99,30.08,2.87
13.12,14.91,4.09
15.45,23.21,5.22
29.61,54.38,11.42
16.6,21.07,3.99
18.29,28.42,12.2
14.95,22.55,1.93
13.79,21.59,7.06
25.9,40.14,1.88
24.46,40.59,1.64
16.83,24.31,1.5
13,16.38,3.69
23.13,37.95,2.84
31.34,55.3,2.4
23.29,38.33,5.8
18.87,30.33,3.81
17.8,27.19,10.5
17.8,30.7,6.18
14.76,15.67,10.54
19.82,30.17,2.37
15.04,21.56,4.12
