price,duration,wait_time
17.71,27.7,6.85
20.91,31.63,2.79
21.39,36.78,7.23
14.11,16.66,6.22
16.25,24.77,3.25
22.39,34.3,4.65
21.12,35.99,4.63
17.64,21.89,3.52
23.06,40.76,2.69
14.4,18.51,1.62
15.16,19.14,6.25
27.16,47.92,1.96
23.2,36.51,2.24
20.47,32.35,4.31
19.58,33.63,3.78
24.67,37.46,5.18
25.19,42.77,3.78
15.71,22.72,2.57
22.51,36.75,4
11.67,14.25,2.01
22.78,35.89,4.93
19.97,31.27,2.98
16.14,19.13,2.13
27.14,45.31,1.59
20.1,29.98,7.42
19.89,31.98,6.3
28.56,48.6,4.52
18.12,30.33,4.09
19.71,29.45,3.99
19.18,30.14,3.16
16.91,27.07,3.22
15.66,19.01,2.07
16.89,25.68,4.08
14.27,20.91,1.54
11.28,14.41,3.78
26.54,41.98,5.07
26.41,46.35,2.04
25.52,39.48,8.05
25.93,44.71,1.52
15.5,22.56,3.84
15.14,16.26,2.39
27.1,45.23,2
14.56,23.77,6.79
21.95,33.29,2.37
16.16,24.38,2.77
20.61,36.53,2.26
18.39,25.08,12.59
18.4,25.31,10.46
20.96,37.47,3.18
23.06,36.98,9.13
21.79,32.52,9.39
23.43,35.82,6.19
15.24,17.78,2.81
16.03,24.86,3.36
22,36.73,3.08
16.36,24.56,6.53
23.86,41,5.68
23.08,43,6.02
19.96,32.45,10.14
19.44,27.7,4.35
20.44,30.66,2.74
14.84,21.6,2.49
15.35,22.75,2.05
11.47,13.85,1.87
34.43,60.66,2.18
23.7,36.77,5.27
24.92,38.67,2.81
19.37,31.43,5.94
21.39,30.72,2.25
15.32,21.31,2.09
25.07,44.41,16.97
19.72,32.5,3.13
16.25,26.48,10.55
20.4,30.19,3.29
18.26,23.81,3.94
17.39,28.5,3.01
12.25,16.41,3.11
16.1,24.55,7.7
22.38,36.09,1.74
16.4,24.42,2.2
16.62,25.91,11.92
8.32,6.25,1.69
20.11,30.76,1.57
21.62,34.73,3.76
24.45,40.04,4.22
15.31,21.02,6.83
19.98,30.63,6.91
20.83,31.75,13.09
18.21,25.72,7.82
16.25,21.71,1.79
25.17,43.64,1.64
18.21,28.11,3
20.07,30.69,5.7
19.63,33.66,11.6
18.92,30.06,2.95
20.51,28.91,2.61
20.49,29.96,2.82
18.62,28.53,4.81
22.95,34.17,5.49
18.05,25.48,4.29
