price,duration,wait_time
27.92,47.39,9.97
16.13,26.67,5.57
12.54,14.82,3.55
19.47,28.55,2.44
22.01,37.23,4.49
21.09,33.59,3.41
16.92,24.15,3.49
20.93,32.75,8.53
20.99,29.03,3.51
29.18,51.61,1.88
25.87,39.78,3.36
21.68,32.62,1.81
10.42,11.71,4.8
18.71,27.9,4.28
20.71,34.76,2.6
17.34,25.21,3.08
12,13.25,4.42
24.23,38.4,1.72
19.59,29.13,2.32
23.79,34.65,1.88
12.34,13.95,6.41
21.93,34.05,7.4
21.72,35.47,1.79
22.47,39.82,4.31
21.64,35.39,3.02
18.16,31.2,1.61
16.83,25.58,6.27
12.54,15.16,4.59
21.28,33.26,2.2
14.91,21.99,6.01
19.25,27.28,6.97
13.3,15.18,4.31
11.85,15.6,2.28
17.2,21.64,2.12
25.84,46.16,6.38
32.16,57.48,5.19
10.66,10.75,5.4
19.05,32.5,2.73
13.22,16.35,1.51
18.58,24.7,1.94
24.21,39.37,9.14
16.41,24.67,2.43
30.01,57.04,6.38
17.39,28.3,3.01
14.67,18.86,2.61
27.9,45.4,2.05
29.54,51.38,2.8
16.99,26.44,2.94
19.34,27.82,4
21.42,32.94,4.25
17.64,25.37,2.04
22.1,34.35,2.21
24.48,40.39,2.6
28.8,51.27,3.12
24.38,42.16,2.74
17.21,28.08,1.57
18.04,27.76,2.06
13.07,13.74,8.74
18.57,26.53,1.88
26.01,40.98,5.71
23.41,35.68,4.72
24.76,44.87,9.84
15.94,22.67,2.34
18.15,27.43,11.67
20.56,34.22,8.58
22.41,36.99,12.63
14.99,19.86,4.86
21.86,35.07,6.61
16.22,27.82,4.33
17.04,25.47,7.03
15.93,20.45,2.51
12.02,16.36,2.94
18.25,26.76,3.61
13.14,15.87,7.3
15,18.68,7.06
16.73,20.9,6.08
18.57,27.62,3.91
20.78,32.75,1.83
26.59,46.03,5.93
16.43,23.31,5.82
23.43,39.91,14.68
10.89,12.98,6.78
18.42,27.87,2.96
19.06,31.35,1.83
14.56,20.16,1.92
20.17,27.86,3.25
16.63,23.07,1.8
16.48,25.86,2.3
10.19,11.16,4.37
27.74,45.35,9.28
16.42,23.18,5.76
23.03,39.62,4.29
16.88,24.81,2.26
20.47,29.77,5.36
17.53,25.23,7.16
25.62,42.41,2
18.61,26.52,17.49
19.21,28.62,5.12
26.32,38.72,1.94
15.92,23.94,7.75
