price,duration,wait_time
19.17,30.52,1.54
21.67,33.5,2.61
21.56,32.82,2.96
32.26,58.86,6.41
10.85,12.47,2.94
22.77,33.94,6.72
20.66,31.37,1.78
20.86,37.61,4.25
27.82,52.45,3.65
17.41,23.53,1.9
18.88,26.15,6.32
14.01,15.79,7.98
18.67,27.69,3.74
16.31,25.12,1.82
15.15,23.36,1.97
31.83,55.53,2.94
23,35.76,3.82
17.57,24.48,1.57
21.08,30.51,2.54
26.63,43.54,2.43
24.81,40.81,6.19
28.51,51.11,6.76
26.12,44.12,2.65
22.92,35.3,1.7
23.4,38.6,2.75
16.72,23.25,3.41
13.96,17.14,2.25
7.12,6.85,11.1
18.82,30.24,3.42
24.88,42.53,4.15
19.07,28.81,1.73
28.11,44.95,2.76
16.95,24.57,2.96
23.37,39.48,5.1
27.77,48.48,1.61
11.42,18.46,2.49
20.95,35.42,3.3
17.38,26.57,3.61
20.19,31.52,10.19
11.91,16.39,5.88
19.92,29.97,1.78
18.18,25.37,3
9.88,6.67,4.25
21.9,34.33,2.26
21.68,30.63,2.89
13.91,22.49,1.94
16.77,25.06,4.34
20.92,34.76,1.92
13.93,20.08,5.14
13.75,18.92,1.77
16.2,26.04,9.81
29.66,55.78,2.83
23.53,39.23,4.25
20.61,30.38,2.72
19.37,30.35,3.02
26.81,42.1,4.75
23.68,39.74,2.54
15.73,20.62,1.79
11.51,10.8,1.58
24.15,42.59,5.3
26.26,44.54,2.06
17.28,24.26,2.62
21.41,34.68,1.96
16.83,24.31,1.5
18.86,25.95,5.87
21.19,31.05,3.38
14.34,18.76,1.92
25.4,43.11,5.21
14.32,16.29,3.55
11.54,12.1,6.3
26.17,43.75,2.27
13.7,20.4,4.6
20.06,32.01,3.9
23.14,36.81,5.37
25.41,44.18,6.82
19.05,24.55,1.86
24.47,40.54,1.51
13.81,18.32,3.38
23.29,38.38,4.88
24.42,41.42,2.64
23.53,36.8,3.05
22.54,40.17,3.22
20.88,32.38,5.13
19.13,28.43,1.94
19.51,33.25,2.54
19.48,29.71,1.56
21.39,31.71,1.73
23.26,35.96,3.77
17.21,26.04,4.23
23.65,42.45,6.2
23.47,36.76,2.65
17.82,26.12,11.84
26.28,46.14,4.55
12.21,11.4,2.51
17.34,22.25,1.58
23.11,36.42,5.08
20.06,30.95,4.14
25.62,44.92,1.59
22.64,37.39,1.99
17.96,21.4,3.72
