price,duration,wait_time
21.1,33.35,4.59
21.06,31.87,6.16
18.77,25.73,6.28
15.24,19.92,3.37
19.72,30.68,1.94
20.2,33.66,1.93
15.78,24.43,3.2
17.39,21.24,7.98
19.97,30.67,10.61
19.59,28.78,1.73
21.58,36.31,17.03
12.57,14.53,3.25
17.85,28.68,3.71
27.6,44.5,1.97
21.58,32.47,3.27
15.84,21.88,2.96
19.93,34.58,6.82
15.58,20.98,4.12
16.01,23.97,3.78
23.15,37.86,2
13.56,18.2,11.72
19.19,30.66,3.4
16.26,21.91,3.67
20.02,35.44,2.26
19.05,30.46,2.58
25.92,43.01,5.11
23.71,38.18,4.69
15.26,21.02,5.17
23.7,40.29,2.08
23.26,36.62,4.7
20,31.51,1.5
18.7,30.22,9.64
20.5,31.26,5.59
15.58,23.74,3.64
14.63,16.97,3.89
23.41,40.25,4.08
16.37,24.9,6.04
21,28.16,5.36
20.43,30.82,1.76
17.8,26.51,5.52
13.19,16.52,10.07
12.91,17.36,2.39
17.67,26.61,2.74
17.46,20.15,4.61
17.35,25.13,4.65
10.24,12.34,2.09
26.22,44.61,3.17
24.84,42.75,2.68
18.69,31.49,5.38
15.46,22.51,12.38
21.58,31.69,5.12
19.35,28.17,2
16.84,26.03,1.75
16.81,24.74,1.77
15.67,23.21,2.7
22.83,39.2,3.96
23.24,35.71,3.67
28.62,50.16,2.17
21.49,33.75,5.39
22.08,35.64,3.06
18.34,29.86,2.6
16.6,24.63,7.62
14.47,16.19,6.84
13.59,20.06,6.54
7.71,8.73,2.07
21.29,33.68,3.82
14.7,20.63,3.41
22.01,38.28,5.25
13.17,19.99,2.44
16.5,25.62,3.72
14.59,18.61,5.87
21.99,36.97,2.38
12.93,17.04,1.77
20.38,32.41,2.03
21.91,35.97,5.83
26.03,41.66,1.58
22.36,37.06,3.92
21.54,33.44,2.14
21.54,35.11,2.71
19.53,31.69,7.64
17.49,24.9,3.2
12.29,13.12,7.71
25.42,42.89,2.34
11.54,11.06,4.84
23.93,34.65,4.47
18.61,24.75,3.48
18.19,27.56,6.43
18.87,29.18,3.19
21.02,31.12,7.54
25.63,43.03,6.81
27.86,50.91,9.26
28.44,48.13,2.22
17.56,26.34,2.51
16.39,22.12,10.03
16.47,21.92,5.11
18.1,25.69,4.52
25.45,45.35,2.31
13.47,17.83,9.13
19.41,27.51,7.37
16.9,24.16,4.07
