price,duration,wait_time
18.31,22.39,3.35
17.2,23.33,4.22
32.93,57.61,3.5
16.06,20.81,2.13
14.93,21.03,4.97
21.94,36.66,1.62
19.34,31.57,11.92
16.79,26.88,3.72
21.76,40.43,2.61
16.64,27.54,15.53
15.98,23.4,4.69
19.51,31.17,2.29
24.25,39.96,3.95
22.93,40.78,12.49
21.08,32.51,5.66
17.87,27.06,5.62
17.9,22.9,2.46
15.49,22.37,7.72
20.75,31.73,2.77
12.98,14,2.16
17.7,24.69,3.23
15.79,25.46,3.32
14.97,19.45,1.87
10.25,9.49,10.48
26.48,45.85,4.72
23.87,36.57,4.27
22.1,35.77,1.66
16.48,22.48,3.14
9.57,8.32,3.92
17.55,25,12.72
19.68,28.93,2.8
18.33,27.87,4.71
16.31,21.56,1.81
23.41,37.87,5.93
20.14,32.54,7.3
18.3,26.88,4.28
23.07,39.3,1.76
23,40.3,1.64
23.22,36.16,1.96
23.15,37.37,1.66
18.11,25.9,5.56
14.8,18.52,2.17
16.84,24.25,1.56
13.3,13.19,3.16
19.76,30.32,11.46
16.23,22.57,8.62
21.82,32.87,2.58
11.74,10.66,4.81
25.81,45.2,1.54
20.78,33.67,5.24
23.06,34.69,2.53
20.33,33.31,10.46
20.34,37.35,2.08
23.47,41.87,2.17
24.43,39.75,1.93
21.21,35.53,1.98
14.35,20.48,3.18
19.18,27.44,3.45
16.98,24.68,2.45
21.24,31.56,1.69
24.07,40.67,7.16
17.07,22.09,1.94
26.77,44.4,4.1
19.24,32.06,1.86
17.09,26.65,1.88
13.79,14.3,4.63
23.25,35.14,4.65
16.28,25.79,2.35
26.73,47.93,1.93
16.85,30.46,9.52
16.38,23.28,12.31
17.58,28.05,6.2
29.81,55.16,9.42
19.81,28.82,10.69
14.99,21.34,3.41
21.68,37.33,1.78
13.65,17.19,2.51
14.67,18.86,2.61
22.73,35.48,4.49
18.65,32.68,18.05
18.52,29.21,7.48
23.13,35.04,3.2
22.99,32.82,3.54
15.06,20.52,3.14
21.26,33.55,6.59
23.14,35,4.24
21.17,33.49,7.31
11.92,13.16,5.06
23.36,37.52,3.85
29.71,51.74,2.09
18.14,26.9,5.62
24.59,40.43,2.25
20.16,32.54,3.92
20.01,30.88,6.21
23.06,40.9,6.03
25.2,41.02,1.91
19.37,32.01,2.34
17.62,26.19,1.89
16.77,22.47,3.16
27.94,47.77,2.69
