price,duration,wait_time
19.68,34.57,2.34
19.69,30.12,4.23
23.61,39.06,8.31
19.16,30.86,1.75
21.32,31.74,3.11
15.72,21.04,3.73
23.33,36.26,4.21
18.84,24.58,15.17
18.36,30.16,1.78
12.64,14.28,2.68
21.79,35.41,2.01
21.22,33.26,2.24
25.5,44.14,4.14
20.02,29.61,4.41
14.07,18.67,6.66
17.31,24.85,2.47
22.92,38.49,7.02
21.89,36.92,7.52
21.19,35.76,4.77
22.07,33.6,1.65
17.27,22.21,9.61
30.04,54.97,1.52
14.76,20.48,2.61
22.26,33.56,4.5
24.85,42.12,4.74
17.67,24.74,9.54
8.85,7.58,1.87
21.82,34.98,3.5
25.42,42.06,2.5
19.37,29.53,3.62
15.15,14.79,5.48
15.01,18.19,1.99
17.82,24.16,3.83
15.04,18.73,2.04
27.28,47.31,2.16
13.57,19.82,2.69
20.68,31.78,2.84
16.52,24.19,10.18
20.76,33.4,3.72
10,8.71,5.94
17.07,27.44,2.32
26.09,42.79,6.21
23.65,38.19,5.38
19.77,30.85,7.37
24.88,42.61,4.77
19.13,29.17,8.33
23.6,39.88,2.67
23.66,36.22,1.84
21.19,31.74,3.58
10.18,12.41,4.34
17.95,27.83,3.18
27.76,48.28,1.55
14.55,21.22,12.12
23.07,34.51,6.11
16.62,25.45,3.63
15.99,25.99,3.34
23.69,41.51,7.36
21.16,31.95,2.96
20.41,30.45,3.52
21.93,34.69,4.16
25.23,42.19,4.82
15.26,19.54,2.37
27.3,42.44,1.57
21.57,34.08,3.55
15.33,20.38,6.54
18.53,29.31,14.24
21.19,31.7,2.56
16.41,21.28,4.76
16.01,23.97,3.78
15.4,24.42,1.77
29.09,49.22,2.82
26.3,40.65,4.26
20.9,33.39,11.76
22.44,38.02,9.07
14.74,20.11,4.35
23.1,42.23,3.47
18.54,29,2.41
19.97,31.27,2.98
20.38,34.59,1.83
14.65,20.39,2.82
25.5,38.98,3.44
10.85,8.2,2.79
21.8,36.42,2.44
20.35,31.8,5.23
17.79,24.13,3.22
18.8,27.83,4.14
21.39,37.37,2.03
20,31.09,9.63
11.99,15.85,2.47
20.53,32.3,10.25
20.44,32.86,6.85
14.69,23.37,3.07
14.16,20.03,3.59
26.48,46.38,2.82
21.31,35.68,6.27
16.01,26.09,2.83
17.8,28.99,4.64
14.34,16.86,2.36
19.49,30.77,2.8
19.93,32.99,2.44
