price,duration,wait_time
18.58,25.57,3.69
16.94,21.77,4.32
23.9,38.11,4.24
16.26,20.19,8.2
26.99,47.03,3.01
18.76,24.72,6.76
18.62,27.87,4.5
18.84,30.14,4.28
13.3,18.26,2.59
18.92,29.08,3.32
17.18,26.34,2.53
32.51,54.98,5.88
18.24,29.41,7.47
17.16,25.12,4.26
21.78,33.59,4.98
18.61,27.39,2.38
23.46,40.96,10.26
14.05,16.68,3.11
24.72,40.64,6.04
27.85,46.69,1.53
17.33,20.67,3.07
17.6,27.42,3.73
19.94,31.47,2.23
11.67,14.58,5.04
15.54,17,3.59
21.15,33.66,2.61
14.74,20.84,5.23
14.63,14.21,4.76
12.11,13.77,4.05
21.46,34.73,7.11
22.61,39.91,3.56
21.94,36.04,3
21.01,36.01,2.83
9.92,6.71,6.29
26.33,42.79,8.1
17.83,26.51,7.64
19.63,30.37,4.13
21.95,38.31,2.38
23.27,37.5,7.06
19.65,28.55,3.36
21.16,34.52,3.26
24.09,37.48,3.34
16.1,21.19,2.32
25.43,41.39,2.06
28.97,48.51,2.56
20.65,30.03,2.42
15.72,22.54,2.73
18.73,31.33,2.8
14.94,20.66,4.08
21.44,35.46,5.71
13.11,14.88,2.07
13.74,19.02,7.69
19.48,28.66,4.64
11.74,12.9,2.82
15.22,21.89,5.07
21.51,34.58,3.03
13.01,17.04,2.12
20.58,36.72,3.93
12.83,15.99,1.57
17.43,27.91,7.5
25.09,40.19,3.7
13.86,17.47,4.26
26.04,46.85,3.68
19.33,28.19,3.04
23.4,35.89,2.1
16.59,23.29,4.39
13.28,20.12,8.7
24.2,40.57,2.37
21.84,34.96,3.38
12.02,13.06,3.4
18.62,28.89,2.34
18.36,25.65,1.5
16.49,22.87,1.71
21.97,35.96,3.74
21.54,33.47,2.56
10.35,13.05,1.55
24.21,40.08,1.99
15.91,21.3,2.21
19.87,32.79,2.27
16.12,26.28,1.91
14.47,16.19,6.84
22.06,33.11,6.25
22.32,33.73,6.11
20.83,35.75,5.61
14.52,17.57,4.06
11.84,15.58,3.52
22.26,31.34,7.7
16.38,21.66,1.54
12.1,11.12,2.09
21.58,38.51,4.43
22.17,35.38,2.53
25.17,42.78,5.84
17,28.6,3.28
18.53,28.7,2
15.31,22.97,10.04
9.74,9.01,1.84
20.66,34.02,4.49
13.39,18.13,3.18
24.92,36.87,6.6
15.31,19.69,7.02
