price,duration,wait_time
25.93,43.06,3.21
22.59,37.18,5.36
15.47,22.32,2.1
18.44,29.09,11.62
18.08,24.76,2.92
10.79,11.53,2.77
19.52,30.55,6.29
16.03,24.86,3.36
26.44,46.76,4.49
28.96,48.7,10.78
19.08,26.94,4.51
16.95,22.81,5.56
19.75,28.59,7.4
11.48,14.3,5.03
26.45,45.31,2.98
21.05,34.42,7.42
18.92,29,2.08
18.21,28.42,7.38
21.01,33.9,4.98
18.4,29.38,5.53
17.2,24.65,3.74
24.97,40.19,1.82
19.59,33.12,2.3
23.9,39.38,7.59
15.81,22.43,9.2
9.04,9.63,1.79
25.65,43.77,8.59
17.53,27.33,2.52
22.19,35.89,2.74
13.07,16.18,6.65
10.88,10.16,3.06
23.2,37.36,3.59
12.86,16.73,3.53
17.25,27.09,4.56
18.14,27.92,2.15
11.97,9.55,8.53
18.02,28.21,1.73
17.15,26.14,1.74
16.6,26.06,4.64
12.57,13.17,4.89
20.57,31.73,8.58
17.66,25.08,1.71
26.01,40.98,5.71
23.03,34.14,8.18
19.49,30.77,2.8
20.26,32.58,4.26
18.07,29.23,2.53
21.88,34.78,2.62
16.1,24,3.42
17.47,28.39,2.41
20.82,31.25,11.04
16.56,25.44,4.71
26.79,50.38,3.36
15.76,21.03,2.77
19.78,28.44,3.29
11.84,15.06,4.54
22.51,38.65,4.8
20.59,29.11,2.57
19.58,29.89,1.62
17.35,25.13,4.65
24.73,45.02,4.78
22.91,38.92,1.66
12.79,13.87,5
19.46,31.95,4.88
11.42,15.92,1.98
15.02,19.88,4.44
13.77,21.63,1.74
20.52,31.72,7.3
27.15,47,4.61
18.72,28.97,5.14
19.37,30.95,5.77
19.45,31.42,3.56
26.82,48.04,6.38
13.09,14.82,3.3
20.65,35.27,2.55
17.95,25.74,5.2
23.84,37.4,2.36
23.44,38.13,2.41
21.53,35.36,2.65
13.41,16.24,4.33
15.54,20.52,4.23
21,31.76,3.02
21.65,33.53,5.82
21.98,36.77,1.56
19.38,29.67,7.94
19.09,28.21,2.17
15.56,21.05,7.26
19.44,28.63,2.23
15.52,21.55,5.09
18.81,28.64,5.19
13.14,16.93,2.25
20.78,30.56,7.9
21.28,36.28,7.78
21.84,33.27,2.19
16.24,21.78,2.15
20.67,33.64,5.65
24.92,39,2.29
22.08,34.2,2.05
11.03,14.32,2.34
23.85,38.05,1.77
