price,duration,wait_time
18.02,31.01,4.92
16.98,24.43,2.23
19.61,31.72,5.12
15.97,21.96,3.29
21.22,33.35,8.76
25.74,43.83,1.5
16.96,21.75,1.55
21.78,32.78,1.74
18.08,24.17,10.53
20.93,34.98,1.95
17.78,30.11,4.18
19.31,29.37,7.57
11.7,12.81,2.88
16.04,25.15,1.73
16.67,21.76,2.65
10.57,10.95,2.63
16.3,20.46,3.59
17.72,26.58,8.04
17.91,28.07,4.53
14.95,22.38,14.13
19.45,23.64,8.25
27.94,49.27,3.87
14.06,19.59,1.83
15.96,20.42,6.09
22.31,37.54,5.85
14.54,15.66,2.64
18.77,30.17,2.46
18.05,29.84,5.51
26.17,42.39,5.39
18.74,28.91,5.41
19.78,34,2.77
21.19,30.64,8.09
19.43,29.99,1.89
19.73,32.82,2.52
20.8,33.68,3.53
21.8,32.43,7.31
16.21,19.7,10.31
22.78,37.8,3.94
23.59,40.12,9.03
19.05,24.55,1.86
21.31,32.12,5.35
19.62,33.24,3.91
17.4,23.7,1.72
20.9,34.73,1.78
14.28,17.66,7.23
17.96,30.15,11.13
15.22,18.48,4.79
23.49,39.34,3.42
15.87,23.38,2.98
20.1,29.69,5.2
14.67,20.14,8.22
15.15,19.53,8.86
23.4,40.6,6.67
19.46,30.35,2.39
19.64,25.36,2.34
23.94,39.28,2.13
27.49,48.32,1.77
17.95,25.53,2.87
21.45,31.47,28.21
20.11,29.57,5.55
20.57,33.92,5.24
15.39,22.2,7.23
12.97,16.46,2.04
21.74,38.19,7.97
18.94,29.39,9.63
16.13,20.93,2.38
15.32,23.77,7.98
16.7,27.2,3.26
22.45,36.21,6.66
25.88,46.89,3.79
20.41,32.23,14.78
18.11,24.85,1.86
19.79,32.24,3.16
14.66,18.34,4.29
10.79,11.84,2.3
27.34,47.59,6.13
22.72,35.92,3.12
21.56,34.67,8.04
16.48,25.86,2.3
21.57,34.89,11.21
23.53,41.46,5.3
23.5,36.85,2.52
14.47,20.88,4.2
23.51,37.73,1.57
24.38,39.57,1.71
18.48,31.25,1.7
9.5,9.32,5.14
17.65,29.44,1.66
14.78,20.97,2.46
14.99,17.45,1.91
12.9,16.52,4.66
19.55,31.06,1.64
25.08,39.22,3.35
13.5,18.87,6.84
24.08,43.1,4.49
22.13,33.77,9.83
17.72,25.72,14.06
22.11,38.92,2.56
15.05,22.27,5.83
18.71,27.92,4.77
