price,duration,wait_time
18.02,23.74,3.54
23.5,37.96,3.34
21,28.39,3.84
16.82,22.68,2.67
14.92,15.65,3.4
24.54,43.2,2.55
10.61,12.27,2.35
22.11,35.41,4.97
17.28,26.87,5.72
19.64,32.38,1.7
20.27,34.39,4.57
18.59,29.46,2.61
19.12,28.82,5.47
16.23,24.37,1.68
23.2,35.71,2.03
28.58,48.11,2.17
25.48,46,6.22
22.84,37.98,4.88
17.45,29.85,2
20.61,34.51,8.55
11.16,14.23,1.62
17.27,23.2,2.36
19.38,26.07,3.38
16.6,21.78,4.31
17.47,26.79,3.78
20.15,24.88,2.86
24.66,37.78,1.97
14.63,15.53,2.27
16.66,22.15,3.74
22.08,33.53,5.11
12.39,16.06,5.78
20.95,34.76,2.37
17.53,21.38,4.86
25.47,44.75,3.35
24.9,40.82,4.13
16.25,22.72,2.08
29.84,50.61,5.99
15.54,22.74,5.9
28.77,52.81,11.75
23.47,38.93,10.08
33.35,59.54,4.61
9.71,6,3.25
21.84,32.24,2.14
28.57,50.45,1.82
14.97,18.27,1.91
15.32,19.87,2.53
8.8,4.45,2.14
15.34,22.84,3.55
22.16,34.16,3.65
23.14,38.49,3.71
17.66,27.17,9.89
11.68,12.38,8.42
16.97,28.39,2.35
24.87,39.5,10.68
18.09,26.42,4.33
18,30.62,2.27
22.11,35.09,3.26
26.51,39.7,2.43
18.11,28.35,4.76
31.27,54.64,4.43
14.76,21.03,3.65
19.85,31.15,5
17.63,26.78,2.37
15.65,23.72,1.82
13.07,14.55,5.68
15.57,20.29,5.89
25.44,46.64,4.66
19.09,30.12,3.05
18.47,20.82,6.39
15.71,22.59,2.74
19,33.87,2.28
24.59,39.12,4.16
21.34,34.89,5.68
27.67,48.45,4.31
11.77,15.82,1.81
27.61,47.59,4.9
24.63,36.55,5.73
21.28,31.75,1.56
18.41,24.64,4.06
17.1,27.12,3.51
24.62,44.51,2.41
11.33,10.61,1.75
28.59,48.09,5.5
14.6,20.86,5.2
21.41,35.91,7.44
16.46,22,2.14
15.18,22.28,2.57
17.42,23.87,2.61
25.31,44.01,12.07
11.52,10.73,5.11
22.92,37.03,2.71
22.67,37.49,3.37
23.42,36.07,6.13
19.84,31.3,13.33
12.96,14.81,1.51
22.47,31.53,3.28
21.15,33.46,2.73
18.56,29.6,2.54
14.82,20.54,2.31
17.89,26.16,4.83
