price,duration,wait_time
21.2,33.29,1.67
11.79,12.25,7.43
15.59,22.7,11.92
16.65,25.98,3.71
20.11,27.73,3.59
22.51,34.61,6.69
19.04,30.45,1.68
18.12,30.14,2.55
16.58,23.15,2.07
15.83,23.64,3.77
26.72,45.68,3.37
28.29,51.98,3.69
21.43,30.73,2.69
18.8,27.03,6.7
17.57,23.7,9.48
19.04,32.96,7.17
19.53,32.46,6.1
31.01,55.97,3.01
21.71,37.44,3.17
17.79,27.4,6.59
24.32,38.87,2.04
12.24,16.84,3.88
25.22,44.26,2.95
24.43,39.3,3.17
18.28,30.96,2.9
19.26,30.14,7.41
24.27,38.51,3.05
19.34,30.16,3.54
22,41.42,4.79
15.46,20.24,8.35
14.37,19.01,6.12
15.54,23.45,4.11
20.2,33.74,4.14
20.57,31.73,8.58
19.96,29.23,5.94
18.37,30.18,2.26
20.78,35.1,3.93
15.51,19.17,2.18
10.17,10.9,2.68
18.3,28.33,1.54
22.76,34.58,5.68
19.55,27.32,3.31
21.03,35.26,4.75
17.16,25.68,2.26
13.31,17.34,1.96
14.72,20.57,5.15
19.83,33.26,12.06
19.05,28.78,7.77
22.95,38.32,10.87
18.47,27.72,5.81
22.15,33.36,4.65
15.19,21.39,4.94
22.16,36.6,1.86
18.49,29.93,2.16
9.35,6.62,8.71
26.51,47.14,7.16
17.14,25.17,5.36
19.82,31.81,4.31
16.18,21.86,6.63
20.55,33.54,1.79
18.4,27.23,3.15
27.87,52.69,5.3
29.16,45.55,5.34
20.53,30.46,3.09
25.72,41.59,6.21
16.36,18.55,11.36
12.86,17.05,6.06
22.65,37.11,10.69
20.35,32.32,2.21
23.51,39.47,3.71
18.53,28.01,1.86
23.57,37.99,4.11
19.29,28.2,2.9
19.19,27.37,6.77
25.83,44.83,8.03
20.81,29.36,2.41
11.17,12.94,4.48
17.18,22.45,1.57
17.52,25.75,5.87
15.74,19.68,3.59
19.11,29.15,4.3
22.69,37.46,1.77
24.05,39.35,1.84
18.26,27.06,1.87
23.57,37.64,3.38
23.72,38.22,3.03
24.12,43.67,4.66
23.44,36.15,1.53
15.03,17.61,4.28
22.19,36.77,5.4
20.28,31.61,7.55
23.52,39.58,4.44
20.1,33.38,3.04
13.24,18.95,4.64
14.93,23.1,2.79
22.25,36.96,5.09
20.61,31.95,2.09
17.88,28.51,2.3
23,36.43,3.81
15.66,23.47,6.33
